timestamp_utc,timestamp_local,bidding_zone,price_eur_mwh,price_type
2021-11-09T14:45:00+00:00,2021-11-09T15:45:00+01:00,NL,520.0,imbalance_long
2021-11-09T14:45:00+00:00,2021-11-09T15:45:00+01:00,NL,520.0,imbalance_short
2021-11-09T15:00:00+00:00,2021-11-09T16:00:00+01:00,DE-LU,229.73,imbalance_long
2021-11-09T15:00:00+00:00,2021-11-09T16:00:00+01:00,DE-LU,229.73,imbalance_short
2021-11-09T15:00:00+00:00,2021-11-09T16:00:00+01:00,FR,165.52,imbalance_long
2021-11-09T15:00:00+00:00,2021-11-09T16:00:00+01:00,FR,182.94,imbalance_short
2021-11-09T15:00:00+00:00,2021-11-09T16:00:00+01:00,NL,240.83,imbalance_long
2021-11-09T15:00:00+00:00,2021-11-09T16:00:00+01:00,NL,240.83,imbalance_short
2021-11-09T15:15:00+00:00,2021-11-09T16:15:00+01:00,DE-LU,266.91,imbalance_long
2021-11-09T15:15:00+00:00,2021-11-09T16:15:00+01:00,DE-LU,266.91,imbalance_short
2021-11-09T15:15:00+00:00,2021-11-09T16:15:00+01:00,NL,553.9,imbalance_long
2021-11-09T15:15:00+00:00,2021-11-09T16:15:00+01:00,NL,553.9,imbalance_short
2021-11-09T15:30:00+00:00,2021-11-09T16:30:00+01:00,DE-LU,183.38,imbalance_long
2021-11-09T15:30:00+00:00,2021-11-09T16:30:00+01:00,DE-LU,183.38,imbalance_short
2021-11-09T15:30:00+00:00,2021-11-09T16:30:00+01:00,FR,210.92,imbalance_long
2021-11-09T15:30:00+00:00,2021-11-09T16:30:00+01:00,FR,233.12,imbalance_short
2021-11-09T15:30:00+00:00,2021-11-09T16:30:00+01:00,NL,553.9,imbalance_long
2021-11-09T15:30:00+00:00,2021-11-09T16:30:00+01:00,NL,553.9,imbalance_short
2021-11-09T15:45:00+00:00,2021-11-09T16:45:00+01:00,DE-LU,-4.32,imbalance_long
2021-11-09T15:45:00+00:00,2021-11-09T16:45:00+01:00,DE-LU,-4.32,imbalance_short
2021-11-09T15:45:00+00:00,2021-11-09T16:45:00+01:00,NL,223.8,imbalance_long
2021-11-09T15:45:00+00:00,2021-11-09T16:45:00+01:00,NL,223.8,imbalance_short
2021-11-09T16:00:00+00:00,2021-11-09T17:00:00+01:00,DE-LU,85.68,imbalance_long
2021-11-09T16:00:00+00:00,2021-11-09T17:00:00+01:00,DE-LU,85.68,imbalance_short
2021-11-09T16:00:00+00:00,2021-11-09T17:00:00+01:00,FR,185.45,imbalance_long
2021-11-09T16:00:00+00:00,2021-11-09T17:00:00+01:00,FR,204.97,imbalance_short
2021-11-09T16:00:00+00:00,2021-11-09T17:00:00+01:00,NL,141.89,imbalance_long
2021-11-09T16:00:00+00:00,2021-11-09T17:00:00+01:00,NL,213.67,imbalance_short
2021-11-09T16:15:00+00:00,2021-11-09T17:15:00+01:00,DE-LU,85.68,imbalance_long
2021-11-09T16:15:00+00:00,2021-11-09T17:15:00+01:00,DE-LU,85.68,imbalance_short
2021-11-09T16:15:00+00:00,2021-11-09T17:15:00+01:00,NL,226.67,imbalance_long
2021-11-09T16:15:00+00:00,2021-11-09T17:15:00+01:00,NL,226.67,imbalance_short
2021-11-09T16:30:00+00:00,2021-11-09T17:30:00+01:00,DE-LU,85.68,imbalance_long
2021-11-09T16:30:00+00:00,2021-11-09T17:30:00+01:00,DE-LU,85.68,imbalance_short
2021-11-09T16:30:00+00:00,2021-11-09T17:30:00+01:00,FR,212.49,imbalance_long
2021-11-09T16:30:00+00:00,2021-11-09T17:30:00+01:00,FR,234.85,imbalance_short
2021-11-09T16:30:00+00:00,2021-11-09T17:30:00+01:00,NL,243.87,imbalance_long
2021-11-09T16:30:00+00:00,2021-11-09T17:30:00+01:00,NL,243.87,imbalance_short
2021-11-09T16:45:00+00:00,2021-11-09T17:45:00+01:00,DE-LU,96.14,imbalance_long
2021-11-09T16:45:00+00:00,2021-11-09T17:45:00+01:00,DE-LU,96.14,imbalance_short
2021-11-09T16:45:00+00:00,2021-11-09T17:45:00+01:00,NL,241.37,imbalance_long
2021-11-09T16:45:00+00:00,2021-11-09T17:45:00+01:00,NL,241.37,imbalance_short
2021-11-09T17:00:00+00:00,2021-11-09T18:00:00+01:00,DE-LU,322.47,imbalance_long
2021-11-09T17:00:00+00:00,2021-11-09T18:00:00+01:00,DE-LU,322.47,imbalance_short
2021-11-09T17:00:00+00:00,2021-11-09T18:00:00+01:00,FR,189.86,imbalance_long
2021-11-09T17:00:00+00:00,2021-11-09T18:00:00+01:00,FR,209.84,imbalance_short
2021-11-09T17:00:00+00:00,2021-11-09T18:00:00+01:00,NL,565.0,imbalance_long
2021-11-09T17:00:00+00:00,2021-11-09T18:00:00+01:00,NL,565.0,imbalance_short
2021-11-09T17:15:00+00:00,2021-11-09T18:15:00+01:00,DE-LU,311.2,imbalance_long
2021-11-09T17:15:00+00:00,2021-11-09T18:15:00+01:00,DE-LU,311.2,imbalance_short
2021-11-09T17:15:00+00:00,2021-11-09T18:15:00+01:00,NL,142.75,imbalance_long
2021-11-09T17:15:00+00:00,2021-11-09T18:15:00+01:00,NL,142.75,imbalance_short
2021-11-09T17:30:00+00:00,2021-11-09T18:30:00+01:00,DE-LU,130.99,imbalance_long
2021-11-09T17:30:00+00:00,2021-11-09T18:30:00+01:00,DE-LU,130.99,imbalance_short
2021-11-09T17:30:00+00:00,2021-11-09T18:30:00+01:00,FR,285.78,imbalance_long
2021-11-09T17:30:00+00:00,2021-11-09T18:30:00+01:00,FR,315.86,imbalance_short
2021-11-09T17:30:00+00:00,2021-11-09T18:30:00+01:00,NL,145.75,imbalance_long
2021-11-09T17:30:00+00:00,2021-11-09T18:30:00+01:00,NL,145.75,imbalance_short
2021-11-09T17:45:00+00:00,2021-11-09T18:45:00+01:00,DE-LU,106.14,imbalance_long
2021-11-09T17:45:00+00:00,2021-11-09T18:45:00+01:00,DE-LU,106.14,imbalance_short
2021-11-09T17:45:00+00:00,2021-11-09T18:45:00+01:00,NL,145.31,imbalance_long
2021-11-09T17:45:00+00:00,2021-11-09T18:45:00+01:00,NL,145.31,imbalance_short
2021-11-09T18:00:00+00:00,2021-11-09T19:00:00+01:00,DE-LU,17.87,imbalance_long
2021-11-09T18:00:00+00:00,2021-11-09T19:00:00+01:00,DE-LU,17.87,imbalance_short
2021-11-09T18:00:00+00:00,2021-11-09T19:00:00+01:00,FR,284.77,imbalance_long
2021-11-09T18:00:00+00:00,2021-11-09T19:00:00+01:00,FR,314.75,imbalance_short
2021-11-09T18:00:00+00:00,2021-11-09T19:00:00+01:00,NL,531.0,imbalance_long
2021-11-09T18:00:00+00:00,2021-11-09T19:00:00+01:00,NL,531.0,imbalance_short
2021-11-09T18:15:00+00:00,2021-11-09T19:15:00+01:00,DE-LU,285.1,imbalance_long
2021-11-09T18:15:00+00:00,2021-11-09T19:15:00+01:00,DE-LU,285.1,imbalance_short
2021-11-09T18:15:00+00:00,2021-11-09T19:15:00+01:00,NL,531.0,imbalance_long
2021-11-09T18:15:00+00:00,2021-11-09T19:15:00+01:00,NL,531.0,imbalance_short
2021-11-09T18:30:00+00:00,2021-11-09T19:30:00+01:00,DE-LU,26.98,imbalance_long
2021-11-09T18:30:00+00:00,2021-11-09T19:30:00+01:00,DE-LU,26.98,imbalance_short
2021-11-09T18:30:00+00:00,2021-11-09T19:30:00+01:00,FR,312.1,imbalance_long
2021-11-09T18:30:00+00:00,2021-11-09T19:30:00+01:00,FR,344.96,imbalance_short
2021-11-09T18:30:00+00:00,2021-11-09T19:30:00+01:00,NL,147.83,imbalance_long
2021-11-09T18:30:00+00:00,2021-11-09T19:30:00+01:00,NL,147.83,imbalance_short
2021-11-09T18:45:00+00:00,2021-11-09T19:45:00+01:00,DE-LU,235.87,imbalance_long
2021-11-09T18:45:00+00:00,2021-11-09T19:45:00+01:00,DE-LU,235.87,imbalance_short
2021-11-09T18:45:00+00:00,2021-11-09T19:45:00+01:00,NL,150.08,imbalance_long
2021-11-09T18:45:00+00:00,2021-11-09T19:45:00+01:00,NL,171.0,imbalance_short
2021-11-09T19:00:00+00:00,2021-11-09T20:00:00+01:00,DE-LU,292.99,imbalance_long
2021-11-09T19:00:00+00:00,2021-11-09T20:00:00+01:00,DE-LU,292.99,imbalance_short
2021-11-09T19:00:00+00:00,2021-11-09T20:00:00+01:00,FR,265.03,imbalance_long
2021-11-09T19:00:00+00:00,2021-11-09T20:00:00+01:00,FR,292.93,imbalance_short
2021-11-09T19:00:00+00:00,2021-11-09T20:00:00+01:00,NL,502.3,imbalance_long
2021-11-09T19:00:00+00:00,2021-11-09T20:00:00+01:00,NL,502.3,imbalance_short
2021-11-09T19:15:00+00:00,2021-11-09T20:15:00+01:00,DE-LU,288.32,imbalance_long
2021-11-09T19:15:00+00:00,2021-11-09T20:15:00+01:00,DE-LU,288.32,imbalance_short
2021-11-09T19:15:00+00:00,2021-11-09T20:15:00+01:00,NL,146.72,imbalance_long
2021-11-09T19:15:00+00:00,2021-11-09T20:15:00+01:00,NL,146.72,imbalance_short
2021-11-09T19:30:00+00:00,2021-11-09T20:30:00+01:00,DE-LU,205.95,imbalance_long
2021-11-09T19:30:00+00:00,2021-11-09T20:30:00+01:00,DE-LU,205.95,imbalance_short
2021-11-09T19:30:00+00:00,2021-11-09T20:30:00+01:00,FR,201.96,imbalance_long
2021-11-09T19:30:00+00:00,2021-11-09T20:30:00+01:00,FR,223.22,imbalance_short
2021-11-09T19:30:00+00:00,2021-11-09T20:30:00+01:00,NL,153.0,imbalance_long
2021-11-09T19:30:00+00:00,2021-11-09T20:30:00+01:00,NL,153.0,imbalance_short
2021-11-09T19:45:00+00:00,2021-11-09T20:45:00+01:00,DE-LU,220.23,imbalance_long
2021-11-09T19:45:00+00:00,2021-11-09T20:45:00+01:00,DE-LU,220.23,imbalance_short
2021-11-09T19:45:00+00:00,2021-11-09T20:45:00+01:00,NL,159.33,imbalance_long
2021-11-09T19:45:00+00:00,2021-11-09T20:45:00+01:00,NL,159.33,imbalance_short
2021-11-09T20:00:00+00:00,2021-11-09T21:00:00+01:00,DE-LU,252.01,imbalance_long
2021-11-09T20:00:00+00:00,2021-11-09T21:00:00+01:00,DE-LU,252.01,imbalance_short
2021-11-09T20:00:00+00:00,2021-11-09T21:00:00+01:00,FR,244.12,imbalance_long
2021-11-09T20:00:00+00:00,2021-11-09T21:00:00+01:00,FR,269.82,imbalance_short
2021-11-09T20:00:00+00:00,2021-11-09T21:00:00+01:00,NL,502.1,imbalance_long
2021-11-09T20:00:00+00:00,2021-11-09T21:00:00+01:00,NL,502.1,imbalance_short
2021-11-09T20:15:00+00:00,2021-11-09T21:15:00+01:00,DE-LU,236.68,imbalance_long
2021-11-09T20:15:00+00:00,2021-11-09T21:15:00+01:00,DE-LU,236.68,imbalance_short
2021-11-09T20:15:00+00:00,2021-11-09T21:15:00+01:00,NL,151.6,imbalance_long
2021-11-09T20:15:00+00:00,2021-11-09T21:15:00+01:00,NL,225.71,imbalance_short
2021-11-09T20:30:00+00:00,2021-11-09T21:30:00+01:00,DE-LU,228.33,imbalance_long
2021-11-09T20:30:00+00:00,2021-11-09T21:30:00+01:00,DE-LU,228.33,imbalance_short
2021-11-09T20:30:00+00:00,2021-11-09T21:30:00+01:00,FR,187.64,imbalance_long
2021-11-09T20:30:00+00:00,2021-11-09T21:30:00+01:00,FR,207.4,imbalance_short
2021-11-09T20:30:00+00:00,2021-11-09T21:30:00+01:00,NL,194.02,imbalance_long
2021-11-09T20:30:00+00:00,2021-11-09T21:30:00+01:00,NL,194.02,imbalance_short
2021-11-09T20:45:00+00:00,2021-11-09T21:45:00+01:00,DE-LU,150.52,imbalance_long
2021-11-09T20:45:00+00:00,2021-11-09T21:45:00+01:00,DE-LU,150.52,imbalance_short
2021-11-09T20:45:00+00:00,2021-11-09T21:45:00+01:00,NL,449.0,imbalance_long
2021-11-09T20:45:00+00:00,2021-11-09T21:45:00+01:00,NL,449.0,imbalance_short
2021-11-09T21:00:00+00:00,2021-11-09T22:00:00+01:00,DE-LU,290.54,imbalance_long
2021-11-09T21:00:00+00:00,2021-11-09T22:00:00+01:00,DE-LU,290.54,imbalance_short
2021-11-09T21:00:00+00:00,2021-11-09T22:00:00+01:00,FR,181.45,imbalance_long
2021-11-09T21:00:00+00:00,2021-11-09T22:00:00+01:00,FR,200.55,imbalance_short
2021-11-09T21:00:00+00:00,2021-11-09T22:00:00+01:00,NL,502.2,imbalance_long
2021-11-09T21:00:00+00:00,2021-11-09T22:00:00+01:00,NL,502.2,imbalance_short
2021-11-09T21:15:00+00:00,2021-11-09T22:15:00+01:00,DE-LU,293.24,imbalance_long
2021-11-09T21:15:00+00:00,2021-11-09T22:15:00+01:00,DE-LU,293.24,imbalance_short
2021-11-09T21:15:00+00:00,2021-11-09T22:15:00+01:00,NL,502.2,imbalance_long
2021-11-09T21:15:00+00:00,2021-11-09T22:15:00+01:00,NL,502.2,imbalance_short
2021-11-09T21:30:00+00:00,2021-11-09T22:30:00+01:00,DE-LU,304.04,imbalance_long
2021-11-09T21:30:00+00:00,2021-11-09T22:30:00+01:00,DE-LU,304.04,imbalance_short
2021-11-09T21:30:00+00:00,2021-11-09T22:30:00+01:00,FR,186.72,imbalance_long
2021-11-09T21:30:00+00:00,2021-11-09T22:30:00+01:00,FR,206.38,imbalance_short
2021-11-09T21:30:00+00:00,2021-11-09T22:30:00+01:00,NL,180.34,imbalance_long
2021-11-09T21:30:00+00:00,2021-11-09T22:30:00+01:00,NL,180.34,imbalance_short
2021-11-09T21:45:00+00:00,2021-11-09T22:45:00+01:00,DE-LU,220.56,imbalance_long
2021-11-09T21:45:00+00:00,2021-11-09T22:45:00+01:00,DE-LU,220.56,imbalance_short
2021-11-09T21:45:00+00:00,2021-11-09T22:45:00+01:00,NL,197.41,imbalance_long
2021-11-09T21:45:00+00:00,2021-11-09T22:45:00+01:00,NL,197.41,imbalance_short
2021-11-09T22:00:00+00:00,2021-11-09T23:00:00+01:00,DE-LU,83.99,imbalance_long
2021-11-09T22:00:00+00:00,2021-11-09T23:00:00+01:00,DE-LU,83.99,imbalance_short
2021-11-09T22:00:00+00:00,2021-11-09T23:00:00+01:00,FR,195.87,imbalance_long
2021-11-09T22:00:00+00:00,2021-11-09T23:00:00+01:00,FR,216.49,imbalance_short
2021-11-09T22:00:00+00:00,2021-11-09T23:00:00+01:00,NL,496.0,imbalance_long
2021-11-09T22:00:00+00:00,2021-11-09T23:00:00+01:00,NL,496.0,imbalance_short
2021-11-09T22:15:00+00:00,2021-11-09T23:15:00+01:00,DE-LU,45.01,imbalance_long
2021-11-09T22:15:00+00:00,2021-11-09T23:15:00+01:00,DE-LU,45.01,imbalance_short
2021-11-09T22:15:00+00:00,2021-11-09T23:15:00+01:00,NL,502.3,imbalance_long
2021-11-09T22:15:00+00:00,2021-11-09T23:15:00+01:00,NL,502.3,imbalance_short
2021-11-09T22:30:00+00:00,2021-11-09T23:30:00+01:00,DE-LU,64.99,imbalance_long
2021-11-09T22:30:00+00:00,2021-11-09T23:30:00+01:00,DE-LU,64.99,imbalance_short
2021-11-09T22:30:00+00:00,2021-11-09T23:30:00+01:00,FR,203.24,imbalance_long
2021-11-09T22:30:00+00:00,2021-11-09T23:30:00+01:00,FR,224.64,imbalance_short
2021-11-09T22:30:00+00:00,2021-11-09T23:30:00+01:00,NL,147.93,imbalance_long
2021-11-09T22:30:00+00:00,2021-11-09T23:30:00+01:00,NL,159.5,imbalance_short
2021-11-09T22:45:00+00:00,2021-11-09T23:45:00+01:00,DE-LU,4.65,imbalance_long
2021-11-09T22:45:00+00:00,2021-11-09T23:45:00+01:00,DE-LU,4.65,imbalance_short
2021-11-09T22:45:00+00:00,2021-11-09T23:45:00+01:00,NL,496.0,imbalance_long
2021-11-09T22:45:00+00:00,2021-11-09T23:45:00+01:00,NL,496.0,imbalance_short
2021-11-09T23:00:00+00:00,2021-11-10T00:00:00+01:00,DE-LU,59.18,imbalance_long
2021-11-09T23:00:00+00:00,2021-11-10T00:00:00+01:00,DE-LU,59.18,imbalance_short
2021-11-09T23:00:00+00:00,2021-11-10T00:00:00+01:00,FR,211.16,imbalance_long
2021-11-09T23:00:00+00:00,2021-11-10T00:00:00+01:00,FR,233.38,imbalance_short
2021-11-09T23:00:00+00:00,2021-11-10T00:00:00+01:00,NL,9.09,imbalance_long
2021-11-09T23:00:00+00:00,2021-11-10T00:00:00+01:00,NL,9.09,imbalance_short
2021-11-09T23:15:00+00:00,2021-11-10T00:15:00+01:00,DE-LU,39.71,imbalance_long
2021-11-09T23:15:00+00:00,2021-11-10T00:15:00+01:00,DE-LU,39.71,imbalance_short
2021-11-09T23:15:00+00:00,2021-11-10T00:15:00+01:00,NL,170.95,imbalance_long
2021-11-09T23:15:00+00:00,2021-11-10T00:15:00+01:00,NL,170.95,imbalance_short
2021-11-09T23:30:00+00:00,2021-11-10T00:30:00+01:00,DE-LU,17.56,imbalance_long
2021-11-09T23:30:00+00:00,2021-11-10T00:30:00+01:00,DE-LU,17.56,imbalance_short
2021-11-09T23:30:00+00:00,2021-11-10T00:30:00+01:00,FR,177.66,imbalance_long
2021-11-09T23:30:00+00:00,2021-11-10T00:30:00+01:00,FR,196.36,imbalance_short
2021-11-09T23:30:00+00:00,2021-11-10T00:30:00+01:00,NL,175.82,imbalance_long
2021-11-09T23:30:00+00:00,2021-11-10T00:30:00+01:00,NL,175.82,imbalance_short
2021-11-09T23:45:00+00:00,2021-11-10T00:45:00+01:00,DE-LU,-9.21,imbalance_long
2021-11-09T23:45:00+00:00,2021-11-10T00:45:00+01:00,DE-LU,-9.21,imbalance_short
2021-11-09T23:45:00+00:00,2021-11-10T00:45:00+01:00,NL,74.07,imbalance_long
2021-11-09T23:45:00+00:00,2021-11-10T00:45:00+01:00,NL,74.07,imbalance_short
2021-11-10T00:00:00+00:00,2021-11-10T01:00:00+01:00,DE-LU,-30.23,imbalance_long
2021-11-10T00:00:00+00:00,2021-11-10T01:00:00+01:00,DE-LU,-30.23,imbalance_short
2021-11-10T00:00:00+00:00,2021-11-10T01:00:00+01:00,FR,218.73,imbalance_long
2021-11-10T00:00:00+00:00,2021-11-10T01:00:00+01:00,FR,241.75,imbalance_short
2021-11-10T00:00:00+00:00,2021-11-10T01:00:00+01:00,NL,62.95,imbalance_long
2021-11-10T00:00:00+00:00,2021-11-10T01:00:00+01:00,NL,62.95,imbalance_short
2021-11-10T00:15:00+00:00,2021-11-10T01:15:00+01:00,DE-LU,27.76,imbalance_long
2021-11-10T00:15:00+00:00,2021-11-10T01:15:00+01:00,DE-LU,27.76,imbalance_short
2021-11-10T00:15:00+00:00,2021-11-10T01:15:00+01:00,NL,82.06,imbalance_long
2021-11-10T00:15:00+00:00,2021-11-10T01:15:00+01:00,NL,82.06,imbalance_short
2021-11-10T00:30:00+00:00,2021-11-10T01:30:00+01:00,DE-LU,159.31,imbalance_long
2021-11-10T00:30:00+00:00,2021-11-10T01:30:00+01:00,DE-LU,159.31,imbalance_short
2021-11-10T00:30:00+00:00,2021-11-10T01:30:00+01:00,FR,208.64,imbalance_long
2021-11-10T00:30:00+00:00,2021-11-10T01:30:00+01:00,FR,230.6,imbalance_short
2021-11-10T00:30:00+00:00,2021-11-10T01:30:00+01:00,NL,124.9,imbalance_long
2021-11-10T00:30:00+00:00,2021-11-10T01:30:00+01:00,NL,124.9,imbalance_short
2021-11-10T00:45:00+00:00,2021-11-10T01:45:00+01:00,DE-LU,43.69,imbalance_long
2021-11-10T00:45:00+00:00,2021-11-10T01:45:00+01:00,DE-LU,43.69,imbalance_short
2021-11-10T00:45:00+00:00,2021-11-10T01:45:00+01:00,NL,62.74,imbalance_long
2021-11-10T00:45:00+00:00,2021-11-10T01:45:00+01:00,NL,62.74,imbalance_short
2021-11-10T01:00:00+00:00,2021-11-10T02:00:00+01:00,DE-LU,191.61,imbalance_long
2021-11-10T01:00:00+00:00,2021-11-10T02:00:00+01:00,DE-LU,191.61,imbalance_short
2021-11-10T01:00:00+00:00,2021-11-10T02:00:00+01:00,FR,209.2,imbalance_long
2021-11-10T01:00:00+00:00,2021-11-10T02:00:00+01:00,FR,231.22,imbalance_short
2021-11-10T01:00:00+00:00,2021-11-10T02:00:00+01:00,NL,108.45,imbalance_long
2021-11-10T01:00:00+00:00,2021-11-10T02:00:00+01:00,NL,108.45,imbalance_short
2021-11-10T01:15:00+00:00,2021-11-10T02:15:00+01:00,DE-LU,189.72,imbalance_long
2021-11-10T01:15:00+00:00,2021-11-10T02:15:00+01:00,DE-LU,189.72,imbalance_short
2021-11-10T01:15:00+00:00,2021-11-10T02:15:00+01:00,NL,132.47,imbalance_long
2021-11-10T01:15:00+00:00,2021-11-10T02:15:00+01:00,NL,132.47,imbalance_short
2021-11-10T01:30:00+00:00,2021-11-10T02:30:00+01:00,DE-LU,206.79,imbalance_long
2021-11-10T01:30:00+00:00,2021-11-10T02:30:00+01:00,DE-LU,206.79,imbalance_short
2021-11-10T01:30:00+00:00,2021-11-10T02:30:00+01:00,FR,208.86,imbalance_long
2021-11-10T01:30:00+00:00,2021-11-10T02:30:00+01:00,FR,230.84,imbalance_short
2021-11-10T01:30:00+00:00,2021-11-10T02:30:00+01:00,NL,143.81,imbalance_long
2021-11-10T01:30:00+00:00,2021-11-10T02:30:00+01:00,NL,143.81,imbalance_short
2021-11-10T01:45:00+00:00,2021-11-10T02:45:00+01:00,DE-LU,191.3,imbalance_long
2021-11-10T01:45:00+00:00,2021-11-10T02:45:00+01:00,DE-LU,191.3,imbalance_short
2021-11-10T01:45:00+00:00,2021-11-10T02:45:00+01:00,NL,150.0,imbalance_long
2021-11-10T01:45:00+00:00,2021-11-10T02:45:00+01:00,NL,150.0,imbalance_short
2021-11-10T02:00:00+00:00,2021-11-10T03:00:00+01:00,DE-LU,278.01,imbalance_long
2021-11-10T02:00:00+00:00,2021-11-10T03:00:00+01:00,DE-LU,278.01,imbalance_short
2021-11-10T02:00:00+00:00,2021-11-10T03:00:00+01:00,FR,202.18,imbalance_long
2021-11-10T02:00:00+00:00,2021-11-10T03:00:00+01:00,FR,223.46,imbalance_short
2021-11-10T02:00:00+00:00,2021-11-10T03:00:00+01:00,NL,150.0,imbalance_long
2021-11-10T02:00:00+00:00,2021-11-10T03:00:00+01:00,NL,150.0,imbalance_short
2021-11-10T02:15:00+00:00,2021-11-10T03:15:00+01:00,DE-LU,284.44,imbalance_long
2021-11-10T02:15:00+00:00,2021-11-10T03:15:00+01:00,DE-LU,284.44,imbalance_short
2021-11-10T02:15:00+00:00,2021-11-10T03:15:00+01:00,NL,179.34,imbalance_long
2021-11-10T02:15:00+00:00,2021-11-10T03:15:00+01:00,NL,179.34,imbalance_short
2021-11-10T02:30:00+00:00,2021-11-10T03:30:00+01:00,DE-LU,265.93,imbalance_long
2021-11-10T02:30:00+00:00,2021-11-10T03:30:00+01:00,DE-LU,265.93,imbalance_short
2021-11-10T02:30:00+00:00,2021-11-10T03:30:00+01:00,FR,203.16,imbalance_long
2021-11-10T02:30:00+00:00,2021-11-10T03:30:00+01:00,FR,224.54,imbalance_short
2021-11-10T02:30:00+00:00,2021-11-10T03:30:00+01:00,NL,186.16,imbalance_long
2021-11-10T02:30:00+00:00,2021-11-10T03:30:00+01:00,NL,186.16,imbalance_short
2021-11-10T02:45:00+00:00,2021-11-10T03:45:00+01:00,DE-LU,216.09,imbalance_long
2021-11-10T02:45:00+00:00,2021-11-10T03:45:00+01:00,DE-LU,216.09,imbalance_short
2021-11-10T02:45:00+00:00,2021-11-10T03:45:00+01:00,NL,180.24,imbalance_long
2021-11-10T02:45:00+00:00,2021-11-10T03:45:00+01:00,NL,180.24,imbalance_short
2021-11-10T03:00:00+00:00,2021-11-10T04:00:00+01:00,DE-LU,249.91,imbalance_long
2021-11-10T03:00:00+00:00,2021-11-10T04:00:00+01:00,DE-LU,249.91,imbalance_short
2021-11-10T03:00:00+00:00,2021-11-10T04:00:00+01:00,FR,64.05,imbalance_long
2021-11-10T03:00:00+00:00,2021-11-10T04:00:00+01:00,FR,70.79,imbalance_short
2021-11-10T03:00:00+00:00,2021-11-10T04:00:00+01:00,NL,210.28,imbalance_long
2021-11-10T03:00:00+00:00,2021-11-10T04:00:00+01:00,NL,210.28,imbalance_short
2021-11-10T03:15:00+00:00,2021-11-10T04:15:00+01:00,DE-LU,262.53,imbalance_long
2021-11-10T03:15:00+00:00,2021-11-10T04:15:00+01:00,DE-LU,262.53,imbalance_short
2021-11-10T03:15:00+00:00,2021-11-10T04:15:00+01:00,NL,305.5,imbalance_long
2021-11-10T03:15:00+00:00,2021-11-10T04:15:00+01:00,NL,305.5,imbalance_short
2021-11-10T03:30:00+00:00,2021-11-10T04:30:00+01:00,DE-LU,255.53,imbalance_long
2021-11-10T03:30:00+00:00,2021-11-10T04:30:00+01:00,DE-LU,255.53,imbalance_short
2021-11-10T03:30:00+00:00,2021-11-10T04:30:00+01:00,FR,174.27,imbalance_long
2021-11-10T03:30:00+00:00,2021-11-10T04:30:00+01:00,FR,192.61,imbalance_short
2021-11-10T03:30:00+00:00,2021-11-10T04:30:00+01:00,NL,194.18,imbalance_long
2021-11-10T03:30:00+00:00,2021-11-10T04:30:00+01:00,NL,194.18,imbalance_short
2021-11-10T03:45:00+00:00,2021-11-10T04:45:00+01:00,DE-LU,259.95,imbalance_long
2021-11-10T03:45:00+00:00,2021-11-10T04:45:00+01:00,DE-LU,259.95,imbalance_short
2021-11-10T03:45:00+00:00,2021-11-10T04:45:00+01:00,NL,305.5,imbalance_long
2021-11-10T03:45:00+00:00,2021-11-10T04:45:00+01:00,NL,305.5,imbalance_short
2021-11-10T04:00:00+00:00,2021-11-10T05:00:00+01:00,DE-LU,231.38,imbalance_long
2021-11-10T04:00:00+00:00,2021-11-10T05:00:00+01:00,DE-LU,231.38,imbalance_short
2021-11-10T04:00:00+00:00,2021-11-10T05:00:00+01:00,FR,149.06,imbalance_long
2021-11-10T04:00:00+00:00,2021-11-10T05:00:00+01:00,FR,164.75,imbalance_short
2021-11-10T04:00:00+00:00,2021-11-10T05:00:00+01:00,NL,169.17,imbalance_long
2021-11-10T04:00:00+00:00,2021-11-10T05:00:00+01:00,NL,169.17,imbalance_short
2021-11-10T04:15:00+00:00,2021-11-10T05:15:00+01:00,DE-LU,278.36,imbalance_long
2021-11-10T04:15:00+00:00,2021-11-10T05:15:00+01:00,DE-LU,278.36,imbalance_short
2021-11-10T04:15:00+00:00,2021-11-10T05:15:00+01:00,NL,191.7,imbalance_long
2021-11-10T04:15:00+00:00,2021-11-10T05:15:00+01:00,NL,191.7,imbalance_short
2021-11-10T04:30:00+00:00,2021-11-10T05:30:00+01:00,DE-LU,301.97,imbalance_long
2021-11-10T04:30:00+00:00,2021-11-10T05:30:00+01:00,DE-LU,301.97,imbalance_short
2021-11-10T04:30:00+00:00,2021-11-10T05:30:00+01:00,FR,175.46,imbalance_long
2021-11-10T04:30:00+00:00,2021-11-10T05:30:00+01:00,FR,193.92,imbalance_short
2021-11-10T04:30:00+00:00,2021-11-10T05:30:00+01:00,NL,153.0,imbalance_long
2021-11-10T04:30:00+00:00,2021-11-10T05:30:00+01:00,NL,153.0,imbalance_short
2021-11-10T04:45:00+00:00,2021-11-10T05:45:00+01:00,DE-LU,295.48,imbalance_long
2021-11-10T04:45:00+00:00,2021-11-10T05:45:00+01:00,DE-LU,295.48,imbalance_short
2021-11-10T04:45:00+00:00,2021-11-10T05:45:00+01:00,NL,144.0,imbalance_long
2021-11-10T04:45:00+00:00,2021-11-10T05:45:00+01:00,NL,153.0,imbalance_short
2021-11-10T05:00:00+00:00,2021-11-10T06:00:00+01:00,DE-LU,258.95,imbalance_long
