timestamp_utc,timestamp_local,bidding_zone,price_eur_mwh,load_actual_mw
2021-11-13T06:45:00+00:00,2021-11-13T07:45:00+01:00,BE,155.31,
2021-11-13T06:45:00+00:00,2021-11-13T07:45:00+01:00,CH,193.64,
2021-11-13T06:45:00+00:00,2021-11-13T07:45:00+01:00,DE-LU,155.31,54762.51
2021-11-13T06:45:00+00:00,2021-11-13T07:45:00+01:00,FR,155.31,51009
2021-11-13T06:45:00+00:00,2021-11-13T07:45:00+01:00,NL,155.31,12139.43
2021-11-13T07:00:00+00:00,2021-11-13T08:00:00+01:00,AT,151.2,
2021-11-13T07:00:00+00:00,2021-11-13T08:00:00+01:00,BE,151.2,
2021-11-13T07:00:00+00:00,2021-11-13T08:00:00+01:00,CH,196.62,
2021-11-13T07:00:00+00:00,2021-11-13T08:00:00+01:00,DE-LU,151.2,55904.81
2021-11-13T07:00:00+00:00,2021-11-13T08:00:00+01:00,FR,151.2,52927
2021-11-13T07:00:00+00:00,2021-11-13T08:00:00+01:00,NL,151.2,12321.67
2021-11-13T07:15:00+00:00,2021-11-13T08:15:00+01:00,AT,151.2,
2021-11-13T07:15:00+00:00,2021-11-13T08:15:00+01:00,BE,151.2,
2021-11-13T07:15:00+00:00,2021-11-13T08:15:00+01:00,CH,196.62,
2021-11-13T07:15:00+00:00,2021-11-13T08:15:00+01:00,DE-LU,151.2,56573.96
2021-11-13T07:15:00+00:00,2021-11-13T08:15:00+01:00,FR,151.2,52927
2021-11-13T07:15:00+00:00,2021-11-13T08:15:00+01:00,NL,151.2,12547.02
2021-11-13T07:30:00+00:00,2021-11-13T08:30:00+01:00,AT,151.2,
2021-11-13T07:30:00+00:00,2021-11-13T08:30:00+01:00,BE,151.2,
2021-11-13T07:30:00+00:00,2021-11-13T08:30:00+01:00,CH,196.62,
2021-11-13T07:30:00+00:00,2021-11-13T08:30:00+01:00,DE-LU,151.2,57310.59
2021-11-13T07:30:00+00:00,2021-11-13T08:30:00+01:00,FR,151.2,52927
2021-11-13T07:30:00+00:00,2021-11-13T08:30:00+01:00,NL,151.2,12798.55
2021-11-13T07:45:00+00:00,2021-11-13T08:45:00+01:00,AT,151.2,
2021-11-13T07:45:00+00:00,2021-11-13T08:45:00+01:00,BE,151.2,
2021-11-13T07:45:00+00:00,2021-11-13T08:45:00+01:00,CH,196.62,
2021-11-13T07:45:00+00:00,2021-11-13T08:45:00+01:00,DE-LU,151.2,57801.58
2021-11-13T07:45:00+00:00,2021-11-13T08:45:00+01:00,FR,151.2,52927
2021-11-13T07:45:00+00:00,2021-11-13T08:45:00+01:00,NL,151.2,12930.63
2021-11-13T08:00:00+00:00,2021-11-13T09:00:00+01:00,AT,161.75,
2021-11-13T08:00:00+00:00,2021-11-13T09:00:00+01:00,BE,161.75,
2021-11-13T08:00:00+00:00,2021-11-13T09:00:00+01:00,CH,198.03,
2021-11-13T08:00:00+00:00,2021-11-13T09:00:00+01:00,DE-LU,161.75,59121.8
2021-11-13T08:00:00+00:00,2021-11-13T09:00:00+01:00,FR,161.75,55267
2021-11-13T08:00:00+00:00,2021-11-13T09:00:00+01:00,NL,161.75,13049.95
2021-11-13T08:15:00+00:00,2021-11-13T09:15:00+01:00,AT,161.75,
2021-11-13T08:15:00+00:00,2021-11-13T09:15:00+01:00,BE,161.75,
2021-11-13T08:15:00+00:00,2021-11-13T09:15:00+01:00,CH,198.03,
2021-11-13T08:15:00+00:00,2021-11-13T09:15:00+01:00,DE-LU,161.75,59908.6
2021-11-13T08:15:00+00:00,2021-11-13T09:15:00+01:00,FR,161.75,55267
2021-11-13T08:15:00+00:00,2021-11-13T09:15:00+01:00,NL,161.75,13112.23
2021-11-13T08:30:00+00:00,2021-11-13T09:30:00+01:00,AT,161.75,
2021-11-13T08:30:00+00:00,2021-11-13T09:30:00+01:00,BE,161.75,
2021-11-13T08:30:00+00:00,2021-11-13T09:30:00+01:00,CH,198.03,
2021-11-13T08:30:00+00:00,2021-11-13T09:30:00+01:00,DE-LU,161.75,60234.86
2021-11-13T08:30:00+00:00,2021-11-13T09:30:00+01:00,FR,161.75,55267
2021-11-13T08:30:00+00:00,2021-11-13T09:30:00+01:00,NL,161.75,13164.63
2021-11-13T08:45:00+00:00,2021-11-13T09:45:00+01:00,AT,161.75,
2021-11-13T08:45:00+00:00,2021-11-13T09:45:00+01:00,BE,161.75,
2021-11-13T08:45:00+00:00,2021-11-13T09:45:00+01:00,CH,198.03,
2021-11-13T08:45:00+00:00,2021-11-13T09:45:00+01:00,DE-LU,161.75,60582.85
2021-11-13T08:45:00+00:00,2021-11-13T09:45:00+01:00,FR,161.75,55267
2021-11-13T08:45:00+00:00,2021-11-13T09:45:00+01:00,NL,161.75,13171.81
2021-11-13T09:00:00+00:00,2021-11-13T10:00:00+01:00,AT,173.89,
2021-11-13T09:00:00+00:00,2021-11-13T10:00:00+01:00,BE,173.89,
2021-11-13T09:00:00+00:00,2021-11-13T10:00:00+01:00,CH,195.51,
2021-11-13T09:00:00+00:00,2021-11-13T10:00:00+01:00,DE-LU,173.89,61029.41
2021-11-13T09:00:00+00:00,2021-11-13T10:00:00+01:00,FR,173.89,55743
2021-11-13T09:00:00+00:00,2021-11-13T10:00:00+01:00,NL,173.89,13096.71
2021-11-13T09:15:00+00:00,2021-11-13T10:15:00+01:00,AT,173.89,
2021-11-13T09:15:00+00:00,2021-11-13T10:15:00+01:00,BE,173.89,
2021-11-13T09:15:00+00:00,2021-11-13T10:15:00+01:00,CH,195.51,
2021-11-13T09:15:00+00:00,2021-11-13T10:15:00+01:00,DE-LU,173.89,61417.72
2021-11-13T09:15:00+00:00,2021-11-13T10:15:00+01:00,FR,173.89,55743
2021-11-13T09:15:00+00:00,2021-11-13T10:15:00+01:00,NL,173.89,13066.34
2021-11-13T09:30:00+00:00,2021-11-13T10:30:00+01:00,AT,173.89,
2021-11-13T09:30:00+00:00,2021-11-13T10:30:00+01:00,BE,173.89,
2021-11-13T09:30:00+00:00,2021-11-13T10:30:00+01:00,CH,195.51,
2021-11-13T09:30:00+00:00,2021-11-13T10:30:00+01:00,DE-LU,173.89,61793.06
2021-11-13T09:30:00+00:00,2021-11-13T10:30:00+01:00,FR,173.89,55743
2021-11-13T09:30:00+00:00,2021-11-13T10:30:00+01:00,NL,173.89,12977.63
2021-11-13T09:45:00+00:00,2021-11-13T10:45:00+01:00,AT,173.89,
2021-11-13T09:45:00+00:00,2021-11-13T10:45:00+01:00,BE,173.89,
2021-11-13T09:45:00+00:00,2021-11-13T10:45:00+01:00,CH,195.51,
2021-11-13T09:45:00+00:00,2021-11-13T10:45:00+01:00,DE-LU,173.89,61864.4
2021-11-13T09:45:00+00:00,2021-11-13T10:45:00+01:00,FR,173.89,55743
2021-11-13T09:45:00+00:00,2021-11-13T10:45:00+01:00,NL,173.89,12893.65
2021-11-13T10:00:00+00:00,2021-11-13T11:00:00+01:00,AT,177.47,
2021-11-13T10:00:00+00:00,2021-11-13T11:00:00+01:00,BE,177.47,
2021-11-13T10:00:00+00:00,2021-11-13T11:00:00+01:00,CH,190.16,
2021-11-13T10:00:00+00:00,2021-11-13T11:00:00+01:00,DE-LU,177.47,61799.59
2021-11-13T10:00:00+00:00,2021-11-13T11:00:00+01:00,FR,177.47,56289
2021-11-13T10:00:00+00:00,2021-11-13T11:00:00+01:00,NL,177.47,12831.59
2021-11-13T10:15:00+00:00,2021-11-13T11:15:00+01:00,AT,177.47,
2021-11-13T10:15:00+00:00,2021-11-13T11:15:00+01:00,BE,177.47,
2021-11-13T10:15:00+00:00,2021-11-13T11:15:00+01:00,CH,190.16,
2021-11-13T10:15:00+00:00,2021-11-13T11:15:00+01:00,DE-LU,177.47,62421.62
2021-11-13T10:15:00+00:00,2021-11-13T11:15:00+01:00,FR,177.47,56289
2021-11-13T10:15:00+00:00,2021-11-13T11:15:00+01:00,NL,177.47,12809.61
2021-11-13T10:30:00+00:00,2021-11-13T11:30:00+01:00,AT,177.47,
2021-11-13T10:30:00+00:00,2021-11-13T11:30:00+01:00,BE,177.47,
2021-11-13T10:30:00+00:00,2021-11-13T11:30:00+01:00,CH,190.16,
2021-11-13T10:30:00+00:00,2021-11-13T11:30:00+01:00,DE-LU,177.47,62802.64
2021-11-13T10:30:00+00:00,2021-11-13T11:30:00+01:00,FR,177.47,56289
2021-11-13T10:30:00+00:00,2021-11-13T11:30:00+01:00,NL,177.47,12770.13
2021-11-13T10:45:00+00:00,2021-11-13T11:45:00+01:00,AT,177.47,
2021-11-13T10:45:00+00:00,2021-11-13T11:45:00+01:00,BE,177.47,
2021-11-13T10:45:00+00:00,2021-11-13T11:45:00+01:00,CH,190.16,
2021-11-13T10:45:00+00:00,2021-11-13T11:45:00+01:00,DE-LU,177.47,62564.22
2021-11-13T10:45:00+00:00,2021-11-13T11:45:00+01:00,FR,177.47,56289
2021-11-13T10:45:00+00:00,2021-11-13T11:45:00+01:00,NL,177.47,12777.12
2021-11-13T11:00:00+00:00,2021-11-13T12:00:00+01:00,AT,177.5,
2021-11-13T11:00:00+00:00,2021-11-13T12:00:00+01:00,BE,177.5,
2021-11-13T11:00:00+00:00,2021-11-13T12:00:00+01:00,CH,184.58,
2021-11-13T11:00:00+00:00,2021-11-13T12:00:00+01:00,DE-LU,177.5,62286.83
2021-11-13T11:00:00+00:00,2021-11-13T12:00:00+01:00,FR,177.5,58202
2021-11-13T11:00:00+00:00,2021-11-13T12:00:00+01:00,NL,177.5,12751.2
2021-11-13T11:15:00+00:00,2021-11-13T12:15:00+01:00,AT,177.5,
2021-11-13T11:15:00+00:00,2021-11-13T12:15:00+01:00,BE,177.5,
2021-11-13T11:15:00+00:00,2021-11-13T12:15:00+01:00,CH,184.58,
2021-11-13T11:15:00+00:00,2021-11-13T12:15:00+01:00,DE-LU,177.5,62060.36
2021-11-13T11:15:00+00:00,2021-11-13T12:15:00+01:00,FR,177.5,58202
2021-11-13T11:15:00+00:00,2021-11-13T12:15:00+01:00,NL,177.5,12742.76
2021-11-13T11:30:00+00:00,2021-11-13T12:30:00+01:00,AT,177.5,
2021-11-13T11:30:00+00:00,2021-11-13T12:30:00+01:00,BE,177.5,
2021-11-13T11:30:00+00:00,2021-11-13T12:30:00+01:00,CH,184.58,
2021-11-13T11:30:00+00:00,2021-11-13T12:30:00+01:00,DE-LU,177.5,61969.75
2021-11-13T11:30:00+00:00,2021-11-13T12:30:00+01:00,FR,177.5,58202
2021-11-13T11:30:00+00:00,2021-11-13T12:30:00+01:00,NL,177.5,12678.86
2021-11-13T11:45:00+00:00,2021-11-13T12:45:00+01:00,AT,177.5,
2021-11-13T11:45:00+00:00,2021-11-13T12:45:00+01:00,BE,177.5,
2021-11-13T11:45:00+00:00,2021-11-13T12:45:00+01:00,CH,184.58,
2021-11-13T11:45:00+00:00,2021-11-13T12:45:00+01:00,DE-LU,177.5,61497.46
2021-11-13T11:45:00+00:00,2021-11-13T12:45:00+01:00,FR,177.5,58202
2021-11-13T11:45:00+00:00,2021-11-13T12:45:00+01:00,NL,177.5,12612.2
2021-11-13T12:00:00+00:00,2021-11-13T13:00:00+01:00,AT,176.52,
2021-11-13T12:00:00+00:00,2021-11-13T13:00:00+01:00,BE,176.52,
2021-11-13T12:00:00+00:00,2021-11-13T13:00:00+01:00,CH,182.87,
2021-11-13T12:00:00+00:00,2021-11-13T13:00:00+01:00,DE-LU,176.52,60770.55
2021-11-13T12:00:00+00:00,2021-11-13T13:00:00+01:00,FR,176.52,56659
2021-11-13T12:00:00+00:00,2021-11-13T13:00:00+01:00,NL,176.52,12586.07
2021-11-13T12:15:00+00:00,2021-11-13T13:15:00+01:00,AT,176.52,
2021-11-13T12:15:00+00:00,2021-11-13T13:15:00+01:00,BE,176.52,
2021-11-13T12:15:00+00:00,2021-11-13T13:15:00+01:00,CH,182.87,
2021-11-13T12:15:00+00:00,2021-11-13T13:15:00+01:00,DE-LU,176.52,60009.24
2021-11-13T12:15:00+00:00,2021-11-13T13:15:00+01:00,FR,176.52,56659
2021-11-13T12:15:00+00:00,2021-11-13T13:15:00+01:00,NL,176.52,12526.15
2021-11-13T12:30:00+00:00,2021-11-13T13:30:00+01:00,AT,176.52,
2021-11-13T12:30:00+00:00,2021-11-13T13:30:00+01:00,BE,176.52,
2021-11-13T12:30:00+00:00,2021-11-13T13:30:00+01:00,CH,182.87,
2021-11-13T12:30:00+00:00,2021-11-13T13:30:00+01:00,DE-LU,176.52,59636.25
2021-11-13T12:30:00+00:00,2021-11-13T13:30:00+01:00,FR,176.52,56659
2021-11-13T12:30:00+00:00,2021-11-13T13:30:00+01:00,NL,176.52,12601.01
2021-11-13T12:45:00+00:00,2021-11-13T13:45:00+01:00,AT,176.52,
2021-11-13T12:45:00+00:00,2021-11-13T13:45:00+01:00,BE,176.52,
2021-11-13T12:45:00+00:00,2021-11-13T13:45:00+01:00,CH,182.87,
2021-11-13T12:45:00+00:00,2021-11-13T13:45:00+01:00,DE-LU,176.52,59059.58
2021-11-13T12:45:00+00:00,2021-11-13T13:45:00+01:00,FR,176.52,56659
2021-11-13T12:45:00+00:00,2021-11-13T13:45:00+01:00,NL,176.52,12668.32
2021-11-13T13:00:00+00:00,2021-11-13T14:00:00+01:00,AT,176.52,
2021-11-13T13:00:00+00:00,2021-11-13T14:00:00+01:00,BE,176.52,
2021-11-13T13:00:00+00:00,2021-11-13T14:00:00+01:00,CH,183.16,
2021-11-13T13:00:00+00:00,2021-11-13T14:00:00+01:00,DE-LU,176.52,58880.84
2021-11-13T13:00:00+00:00,2021-11-13T14:00:00+01:00,FR,176.52,54434
2021-11-13T13:00:00+00:00,2021-11-13T14:00:00+01:00,NL,176.52,12739.26
2021-11-13T13:15:00+00:00,2021-11-13T14:15:00+01:00,AT,176.52,
2021-11-13T13:15:00+00:00,2021-11-13T14:15:00+01:00,BE,176.52,
2021-11-13T13:15:00+00:00,2021-11-13T14:15:00+01:00,CH,183.16,
2021-11-13T13:15:00+00:00,2021-11-13T14:15:00+01:00,DE-LU,176.52,58471.81
2021-11-13T13:15:00+00:00,2021-11-13T14:15:00+01:00,FR,176.52,54434
2021-11-13T13:15:00+00:00,2021-11-13T14:15:00+01:00,NL,176.52,12811.19
2021-11-13T13:30:00+00:00,2021-11-13T14:30:00+01:00,AT,176.52,
2021-11-13T13:30:00+00:00,2021-11-13T14:30:00+01:00,BE,176.52,
2021-11-13T13:30:00+00:00,2021-11-13T14:30:00+01:00,CH,183.16,
2021-11-13T13:30:00+00:00,2021-11-13T14:30:00+01:00,DE-LU,176.52,58291.5
2021-11-13T13:30:00+00:00,2021-11-13T14:30:00+01:00,FR,176.52,54434
2021-11-13T13:30:00+00:00,2021-11-13T14:30:00+01:00,NL,176.52,12936.61
2021-11-13T13:45:00+00:00,2021-11-13T14:45:00+01:00,AT,176.52,
2021-11-13T13:45:00+00:00,2021-11-13T14:45:00+01:00,BE,176.52,
2021-11-13T13:45:00+00:00,2021-11-13T14:45:00+01:00,CH,183.16,
2021-11-13T13:45:00+00:00,2021-11-13T14:45:00+01:00,DE-LU,176.52,58180.15
2021-11-13T13:45:00+00:00,2021-11-13T14:45:00+01:00,FR,176.52,54434
2021-11-13T13:45:00+00:00,2021-11-13T14:45:00+01:00,NL,176.52,13060.56
2021-11-13T14:00:00+00:00,2021-11-13T15:00:00+01:00,AT,176.52,
2021-11-13T14:00:00+00:00,2021-11-13T15:00:00+01:00,BE,176.52,
2021-11-13T14:00:00+00:00,2021-11-13T15:00:00+01:00,CH,187.62,
2021-11-13T14:00:00+00:00,2021-11-13T15:00:00+01:00,DE-LU,176.52,58059.92
2021-11-13T14:00:00+00:00,2021-11-13T15:00:00+01:00,FR,176.52,52942
2021-11-13T14:00:00+00:00,2021-11-13T15:00:00+01:00,NL,176.52,13155.36
2021-11-13T14:15:00+00:00,2021-11-13T15:15:00+01:00,AT,176.52,
2021-11-13T14:15:00+00:00,2021-11-13T15:15:00+01:00,BE,176.52,
2021-11-13T14:15:00+00:00,2021-11-13T15:15:00+01:00,CH,187.62,
2021-11-13T14:15:00+00:00,2021-11-13T15:15:00+01:00,DE-LU,176.52,58197.48
2021-11-13T14:15:00+00:00,2021-11-13T15:15:00+01:00,FR,176.52,52942
2021-11-13T14:15:00+00:00,2021-11-13T15:15:00+01:00,NL,176.52,13258.07
2021-11-13T14:30:00+00:00,2021-11-13T15:30:00+01:00,AT,176.52,
2021-11-13T14:30:00+00:00,2021-11-13T15:30:00+01:00,BE,176.52,
2021-11-13T14:30:00+00:00,2021-11-13T15:30:00+01:00,CH,187.62,
2021-11-13T14:30:00+00:00,2021-11-13T15:30:00+01:00,DE-LU,176.52,58274.55
2021-11-13T14:30:00+00:00,2021-11-13T15:30:00+01:00,FR,176.52,52942
2021-11-13T14:30:00+00:00,2021-11-13T15:30:00+01:00,NL,176.52,13353.85
2021-11-13T14:45:00+00:00,2021-11-13T15:45:00+01:00,AT,176.52,
2021-11-13T14:45:00+00:00,2021-11-13T15:45:00+01:00,BE,176.52,
2021-11-13T14:45:00+00:00,2021-11-13T15:45:00+01:00,CH,187.62,
2021-11-13T14:45:00+00:00,2021-11-13T15:45:00+01:00,DE-LU,176.52,58083.48
2021-11-13T14:45:00+00:00,2021-11-13T15:45:00+01:00,FR,176.52,52942
2021-11-13T14:45:00+00:00,2021-11-13T15:45:00+01:00,NL,176.52,13453.58
2021-11-13T15:00:00+00:00,2021-11-13T16:00:00+01:00,AT,180.6,
2021-11-13T15:00:00+00:00,2021-11-13T16:00:00+01:00,BE,180.6,
2021-11-13T15:00:00+00:00,2021-11-13T16:00:00+01:00,CH,199.92,
2021-11-13T15:00:00+00:00,2021-11-13T16:00:00+01:00,DE-LU,180.6,58771.42
2021-11-13T15:00:00+00:00,2021-11-13T16:00:00+01:00,FR,180.6,52231
2021-11-13T15:00:00+00:00,2021-11-13T16:00:00+01:00,NL,180.6,13497.98
2021-11-13T15:15:00+00:00,2021-11-13T16:15:00+01:00,AT,180.6,
2021-11-13T15:15:00+00:00,2021-11-13T16:15:00+01:00,BE,180.6,
2021-11-13T15:15:00+00:00,2021-11-13T16:15:00+01:00,CH,199.92,
2021-11-13T15:15:00+00:00,2021-11-13T16:15:00+01:00,DE-LU,180.6,59043.53
2021-11-13T15:15:00+00:00,2021-11-13T16:15:00+01:00,FR,180.6,52231
2021-11-13T15:15:00+00:00,2021-11-13T16:15:00+01:00,NL,180.6,13628.75
2021-11-13T15:30:00+00:00,2021-11-13T16:30:00+01:00,AT,180.6,
2021-11-13T15:30:00+00:00,2021-11-13T16:30:00+01:00,BE,180.6,
2021-11-13T15:30:00+00:00,2021-11-13T16:30:00+01:00,CH,199.92,
2021-11-13T15:30:00+00:00,2021-11-13T16:30:00+01:00,DE-LU,180.6,59459.14
2021-11-13T15:30:00+00:00,2021-11-13T16:30:00+01:00,FR,180.6,52231
2021-11-13T15:30:00+00:00,2021-11-13T16:30:00+01:00,NL,180.6,13819.35
2021-11-13T15:45:00+00:00,2021-11-13T16:45:00+01:00,AT,180.6,
2021-11-13T15:45:00+00:00,2021-11-13T16:45:00+01:00,BE,180.6,
2021-11-13T15:45:00+00:00,2021-11-13T16:45:00+01:00,CH,199.92,
2021-11-13T15:45:00+00:00,2021-11-13T16:45:00+01:00,DE-LU,180.6,60239.16
2021-11-13T15:45:00+00:00,2021-11-13T16:45:00+01:00,FR,180.6,52231
2021-11-13T15:45:00+00:00,2021-11-13T16:45:00+01:00,NL,180.6,14016.01
2021-11-13T16:00:00+00:00,2021-11-13T17:00:00+01:00,AT,210,
2021-11-13T16:00:00+00:00,2021-11-13T17:00:00+01:00,BE,210,
2021-11-13T16:00:00+00:00,2021-11-13T17:00:00+01:00,CH,216.01,
2021-11-13T16:00:00+00:00,2021-11-13T17:00:00+01:00,DE-LU,210,61425.06
2021-11-13T16:00:00+00:00,2021-11-13T17:00:00+01:00,FR,210,54669
2021-11-13T16:00:00+00:00,2021-11-13T17:00:00+01:00,NL,210,14168.15
2021-11-13T16:15:00+00:00,2021-11-13T17:15:00+01:00,AT,210,
2021-11-13T16:15:00+00:00,2021-11-13T17:15:00+01:00,BE,210,
2021-11-13T16:15:00+00:00,2021-11-13T17:15:00+01:00,CH,216.01,
2021-11-13T16:15:00+00:00,2021-11-13T17:15:00+01:00,DE-LU,210,62060.9
2021-11-13T16:15:00+00:00,2021-11-13T17:15:00+01:00,FR,210,54669
2021-11-13T16:15:00+00:00,2021-11-13T17:15:00+01:00,NL,210,14504.31
2021-11-13T16:30:00+00:00,2021-11-13T17:30:00+01:00,AT,210,
2021-11-13T16:30:00+00:00,2021-11-13T17:30:00+01:00,BE,210,
2021-11-13T16:30:00+00:00,2021-11-13T17:30:00+01:00,CH,216.01,
2021-11-13T16:30:00+00:00,2021-11-13T17:30:00+01:00,DE-LU,210,62205.85
2021-11-13T16:30:00+00:00,2021-11-13T17:30:00+01:00,FR,210,54669
2021-11-13T16:30:00+00:00,2021-11-13T17:30:00+01:00,NL,210,14675.06
2021-11-13T16:45:00+00:00,2021-11-13T17:45:00+01:00,AT,210,
2021-11-13T16:45:00+00:00,2021-11-13T17:45:00+01:00,BE,210,
2021-11-13T16:45:00+00:00,2021-11-13T17:45:00+01:00,CH,216.01,
2021-11-13T16:45:00+00:00,2021-11-13T17:45:00+01:00,DE-LU,210,62068.02
2021-11-13T16:45:00+00:00,2021-11-13T17:45:00+01:00,FR,210,54669
2021-11-13T16:45:00+00:00,2021-11-13T17:45:00+01:00,NL,210,14671.21
2021-11-13T17:00:00+00:00,2021-11-13T18:00:00+01:00,AT,220,
2021-11-13T17:00:00+00:00,2021-11-13T18:00:00+01:00,BE,220,
2021-11-13T17:00:00+00:00,2021-11-13T18:00:00+01:00,CH,222.64,
2021-11-13T17:00:00+00:00,2021-11-13T18:00:00+01:00,DE-LU,220,62083.48
2021-11-13T17:00:00+00:00,2021-11-13T18:00:00+01:00,FR,220,57845
2021-11-13T17:00:00+00:00,2021-11-13T18:00:00+01:00,NL,220,14509.82
2021-11-13T17:15:00+00:00,2021-11-13T18:15:00+01:00,AT,220,
2021-11-13T17:15:00+00:00,2021-11-13T18:15:00+01:00,BE,220,
2021-11-13T17:15:00+00:00,2021-11-13T18:15:00+01:00,CH,222.64,
2021-11-13T17:15:00+00:00,2021-11-13T18:15:00+01:00,DE-LU,220,61978.33
2021-11-13T17:15:00+00:00,2021-11-13T18:15:00+01:00,FR,220,57845
2021-11-13T17:15:00+00:00,2021-11-13T18:15:00+01:00,NL,220,14369.05
2021-11-13T17:30:00+00:00,2021-11-13T18:30:00+01:00,AT,220,
2021-11-13T17:30:00+00:00,2021-11-13T18:30:00+01:00,BE,220,
2021-11-13T17:30:00+00:00,2021-11-13T18:30:00+01:00,CH,222.64,
2021-11-13T17:30:00+00:00,2021-11-13T18:30:00+01:00,DE-LU,220,61545.01
2021-11-13T17:30:00+00:00,2021-11-13T18:30:00+01:00,FR,220,57845
2021-11-13T17:30:00+00:00,2021-11-13T18:30:00+01:00,NL,220,14149.16
2021-11-13T17:45:00+00:00,2021-11-13T18:45:00+01:00,AT,220,
2021-11-13T17:45:00+00:00,2021-11-13T18:45:00+01:00,BE,220,
2021-11-13T17:45:00+00:00,2021-11-13T18:45:00+01:00,CH,222.64,
2021-11-13T17:45:00+00:00,2021-11-13T18:45:00+01:00,DE-LU,220,61011.5
2021-11-13T17:45:00+00:00,2021-11-13T18:45:00+01:00,FR,220,57845
2021-11-13T17:45:00+00:00,2021-11-13T18:45:00+01:00,NL,220,14075.45
2021-11-13T18:00:00+00:00,2021-11-13T19:00:00+01:00,AT,213.91,
2021-11-13T18:00:00+00:00,2021-11-13T19:00:00+01:00,BE,213.93,
2021-11-13T18:00:00+00:00,2021-11-13T19:00:00+01:00,CH,217.59,
2021-11-13T18:00:00+00:00,2021-11-13T19:00:00+01:00,DE-LU,213.89,60443.35
2021-11-13T18:00:00+00:00,2021-11-13T19:00:00+01:00,FR,214,58049
2021-11-13T18:00:00+00:00,2021-11-13T19:00:00+01:00,NL,213.75,13955.69
2021-11-13T18:15:00+00:00,2021-11-13T19:15:00+01:00,AT,213.91,
2021-11-13T18:15:00+00:00,2021-11-13T19:15:00+01:00,BE,213.93,
2021-11-13T18:15:00+00:00,2021-11-13T19:15:00+01:00,CH,217.59,
2021-11-13T18:15:00+00:00,2021-11-13T19:15:00+01:00,DE-LU,213.89,59722.9
2021-11-13T18:15:00+00:00,2021-11-13T19:15:00+01:00,FR,214,58049
2021-11-13T18:15:00+00:00,2021-11-13T19:15:00+01:00,NL,213.75,13829.83
2021-11-13T18:30:00+00:00,2021-11-13T19:30:00+01:00,AT,213.91,
2021-11-13T18:30:00+00:00,2021-11-13T19:30:00+01:00,BE,213.93,
2021-11-13T18:30:00+00:00,2021-11-13T19:30:00+01:00,CH,217.59,
2021-11-13T18:30:00+00:00,2021-11-13T19:30:00+01:00,DE-LU,213.89,59168.82
2021-11-13T18:30:00+00:00,2021-11-13T19:30:00+01:00,FR,214,58049
2021-11-13T18:30:00+00:00,2021-11-13T19:30:00+01:00,NL,213.75,13655.58
2021-11-13T18:45:00+00:00,2021-11-13T19:45:00+01:00,AT,213.91,
2021-11-13T18:45:00+00:00,2021-11-13T19:45:00+01:00,BE,213.93,
2021-11-13T18:45:00+00:00,2021-11-13T19:45:00+01:00,CH,217.59,
2021-11-13T18:45:00+00:00,2021-11-13T19:45:00+01:00,DE-LU,213.89,58373.31
2021-11-13T18:45:00+00:00,2021-11-13T19:45:00+01:00,FR,214,58049
2021-11-13T18:45:00+00:00,2021-11-13T19:45:00+01:00,NL,213.75,13582.62
2021-11-13T19:00:00+00:00,2021-11-13T20:00:00+01:00,AT,186.83,
2021-11-13T19:00:00+00:00,2021-11-13T20:00:00+01:00,BE,184.96,
2021-11-13T19:00:00+00:00,2021-11-13T20:00:00+01:00,CH,210.07,
2021-11-13T19:00:00+00:00,2021-11-13T20:00:00+01:00,DE-LU,184,57028.42
2021-11-13T19:00:00+00:00,2021-11-13T20:00:00+01:00,FR,186.83,55384
2021-11-13T19:00:00+00:00,2021-11-13T20:00:00+01:00,NL,180.1,13437.49
2021-11-13T19:15:00+00:00,2021-11-13T20:15:00+01:00,AT,186.83,
2021-11-13T19:15:00+00:00,2021-11-13T20:15:00+01:00,BE,184.96,
2021-11-13T19:15:00+00:00,2021-11-13T20:15:00+01:00,CH,210.07,
2021-11-13T19:15:00+00:00,2021-11-13T20:15:00+01:00,DE-LU,184,56191.04
2021-11-13T19:15:00+00:00,2021-11-13T20:15:00+01:00,FR,186.83,55384
2021-11-13T19:15:00+00:00,2021-11-13T20:15:00+01:00,NL,180.1,13316.17
2021-11-13T19:30:00+00:00,2021-11-13T20:30:00+01:00,AT,186.83,
2021-11-13T19:30:00+00:00,2021-11-13T20:30:00+01:00,BE,184.96,
2021-11-13T19:30:00+00:00,2021-11-13T20:30:00+01:00,CH,210.07,
2021-11-13T19:30:00+00:00,2021-11-13T20:30:00+01:00,DE-LU,184,55495.69
2021-11-13T19:30:00+00:00,2021-11-13T20:30:00+01:00,FR,186.83,55384
2021-11-13T19:30:00+00:00,2021-11-13T20:30:00+01:00,NL,180.1,13137.05
2021-11-13T19:45:00+00:00,2021-11-13T20:45:00+01:00,AT,186.83,
2021-11-13T19:45:00+00:00,2021-11-13T20:45:00+01:00,BE,184.96,
2021-11-13T19:45:00+00:00,2021-11-13T20:45:00+01:00,CH,210.07,
2021-11-13T19:45:00+00:00,2021-11-13T20:45:00+01:00,DE-LU,184,54641.87
2021-11-13T19:45:00+00:00,2021-11-13T20:45:00+01:00,FR,186.83,55384
2021-11-13T19:45:00+00:00,2021-11-13T20:45:00+01:00,NL,180.1,12912.87
2021-11-13T20:00:00+00:00,2021-11-13T21:00:00+01:00,AT,169.08,
