timestamp_berlin,price_dayahead_DE_LU_EUR_MWh,price_dayahead_FR_EUR_MWh,price_dayahead_NL_EUR_MWh,load_actual_DE_LU_MW,load_actual_FR_MW,load_actual_NL_MW,gen_DE_LU_Biomass_Actual_Aggregated_MW,gen_DE_LU_Fossil_Brown_coal_Lignite_Actual_Aggregated_MW,gen_DE_LU_Fossil_Gas_Actual_Aggregated_MW,gen_DE_LU_Fossil_Hard_coal_Actual_Aggregated_MW,gen_DE_LU_Fossil_Oil_Actual_Aggregated_MW,gen_DE_LU_Geothermal_Actual_Aggregated_MW,gen_DE_LU_Hydro_Pumped_Storage_Actual_Aggregated_MW,gen_DE_LU_Hydro_Pumped_Storage_Actual_Consumption_MW,gen_DE_LU_Hydro_Run-of-river_and_poundage_Actual_Aggregated_MW,gen_DE_LU_Hydro_Water_Reservoir_Actual_Aggregated_MW,gen_DE_LU_Nuclear_Actual_Aggregated_MW,gen_DE_LU_Other_Actual_Aggregated_MW,gen_DE_LU_Other_renewable_Actual_Aggregated_MW,gen_DE_LU_Other_renewable_Actual_Consumption_MW,gen_DE_LU_Solar_Actual_Aggregated_MW,gen_DE_LU_Solar_Actual_Consumption_MW,gen_DE_LU_Waste_Actual_Aggregated_MW,gen_DE_LU_Wind_Offshore_Actual_Aggregated_MW,gen_DE_LU_Wind_Onshore_Actual_Aggregated_MW,gen_DE_LU_Wind_Onshore_Actual_Consumption_MW,gen_FR_Biomass_Actual_Aggregated_MW,gen_FR_Fossil_Gas_Actual_Aggregated_MW,gen_FR_Fossil_Hard_coal_Actual_Aggregated_MW,gen_FR_Fossil_Oil_Actual_Aggregated_MW,gen_FR_Hydro_Pumped_Storage_Actual_Aggregated_MW,gen_FR_Hydro_Pumped_Storage_Actual_Consumption_MW,gen_FR_Hydro_Run-of-river_and_poundage_Actual_Aggregated_MW,gen_FR_Hydro_Water_Reservoir_Actual_Aggregated_MW,gen_FR_Hydro_Water_Reservoir_Actual_Consumption_MW,gen_FR_Nuclear_Actual_Aggregated_MW,gen_FR_Solar_Actual_Aggregated_MW,gen_FR_Waste_Actual_Aggregated_MW,gen_FR_Wind_Onshore_Actual_Aggregated_MW,gen_NL_Biomass_Actual_Aggregated_MW,gen_NL_Biomass_Actual_Consumption_MW,gen_NL_Fossil_Gas_Actual_Aggregated_MW,gen_NL_Fossil_Gas_Actual_Consumption_MW,gen_NL_Fossil_Hard_coal_Actual_Aggregated_MW,gen_NL_Fossil_Hard_coal_Actual_Consumption_MW,gen_NL_Hydro_Run-of-river_and_poundage_Actual_Aggregated_MW,gen_NL_Hydro_Run-of-river_and_poundage_Actual_Consumption_MW,gen_NL_Nuclear_Actual_Aggregated_MW,gen_NL_Nuclear_Actual_Consumption_MW,gen_NL_Other_Actual_Aggregated_MW,gen_NL_Other_Actual_Consumption_MW,gen_NL_Solar_Actual_Aggregated_MW,gen_NL_Solar_Actual_Consumption_MW,gen_NL_Waste_Actual_Aggregated_MW,gen_NL_Waste_Actual_Consumption_MW,gen_NL_Wind_Offshore_Actual_Aggregated_MW,gen_NL_Wind_Offshore_Actual_Consumption_MW,gen_NL_Wind_Onshore_Actual_Aggregated_MW,gen_NL_Wind_Onshore_Actual_Consumption_MW,flow_DE_LU_to_FR_MW,flow_FR_to_DE_LU_MW,flow_DE_LU_to_NL_MW,flow_NL_to_DE_LU_MW,imbalance_DE_LU_long_EUR_MWh,imbalance_DE_LU_short_EUR_MWh,imbalance_FR_long_EUR_MWh,imbalance_FR_short_EUR_MWh,imbalance_NL_long_EUR_MWh,imbalance_NL_short_EUR_MWh
2021-11-11 21:15:00+01:00,201.0,201.0,201.0,62224.19,57568.0,13942.68,4548.36,14113.69,12367.55,11890.37,279.14,32.74,926.03,454.84,1090.03,49.6,8032.3,456.4,191.83,,0.28,0.0,925.0,868.28,2089.51,0.0,349.0,7040.0,1655.0,216.0,818.0,,3249.0,1488.0,,41720.0,0.0,255.0,1194.0,34.35,0.0,10139.05,9.52,3030.49,5.9,0.0,0.0,480.84,0.0,2740.72,1540.78,0.97,0.91,375.71,2.13,243.81,0.0,221.12,6.75,35.095,255.017,0.0,2031.96,96.84,96.84,,,122.37,292.85
2021-11-11 21:30:00+01:00,201.0,201.0,201.0,60876.43,57568.0,13673.08,4523.56,14059.68,12135.3,11857.07,279.14,32.82,438.64,334.56,1094.29,21.04,8022.28,456.35,191.35,,0.35,0.0,925.42,900.17,2160.22,0.0,349.0,7040.0,1655.0,216.0,818.0,,3249.0,1488.0,,41720.0,0.0,255.0,1194.0,34.17,0.0,9656.08,9.48,3040.53,5.87,0.0,0.0,480.8,0.0,2722.93,1519.08,0.97,0.88,375.86,2.15,274.7,0.0,230.8,6.82,35.095,255.017,0.0,1791.76,31.99,31.99,133.06,147.06,107.85,107.85
2021-11-11 21:45:00+01:00,201.0,201.0,201.0,59917.06,57568.0,13527.86,4518.98,13968.42,11904.91,11815.94,279.14,32.9,245.98,998.49,1096.97,19.34,8022.38,456.13,191.42,,0.34,0.0,922.96,987.3,2039.64,0.0,349.0,7040.0,1655.0,216.0,818.0,,3249.0,1488.0,,41720.0,0.0,255.0,1194.0,34.7,0.0,9528.57,10.02,3036.65,5.86,0.0,0.0,480.79,0.0,2637.56,1525.91,0.97,0.9,386.57,2.28,274.52,0.0,254.88,7.04,35.095,255.017,0.0,1778.32,-25.07,-25.07,,,133.46,133.46
2021-11-11 22:00:00+01:00,180.01,180.01,180.01,59342.47,57878.0,13290.96,4463.71,14054.03,11631.49,11855.26,279.14,33.16,827.78,1026.47,1094.7,47.07,8023.72,442.34,185.32,,0.26,0.0,931.46,1093.05,1875.7,0.0,352.0,7103.0,1631.0,216.0,972.0,,2692.0,1087.0,,41600.0,0.0,254.0,1208.0,34.43,0.0,9399.22,13.49,3079.67,5.97,0.0,0.0,481.98,0.0,2436.68,1528.94,0.97,0.88,377.36,1.89,290.11,0.0,276.86,6.83,560.2745,25.2075,0.0,1284.6,-55.0,-55.0,206.34,228.06,217.85,217.85
2021-11-11 22:15:00+01:00,180.01,180.01,180.01,58584.07,57878.0,13125.94,4448.25,14058.54,11492.7,11939.86,279.14,33.47,529.55,1212.23,1095.3,29.66,8021.8,440.46,184.58,,0.3,0.0,928.62,1082.95,1968.35,0.0,352.0,7103.0,1631.0,216.0,972.0,,2692.0,1087.0,,41600.0,0.0,254.0,1208.0,34.72,0.0,9395.41,12.8,3086.14,6.43,0.0,0.0,480.77,0.0,2314.4,1544.26,0.97,0.89,380.0,2.02,283.38,0.0,284.31,6.74,560.2745,25.2075,0.0,1218.2,-81.76,-81.76,,,177.83,177.83
2021-11-11 22:30:00+01:00,180.01,180.01,180.01,57531.57,57878.0,12946.29,4457.38,14078.91,11461.11,11996.35,279.14,33.61,284.28,1286.91,1093.81,30.19,8020.93,440.58,184.49,,0.24,0.0,928.72,1012.05,1936.92,0.0,352.0,7103.0,1631.0,216.0,972.0,,2692.0,1087.0,,41600.0,0.0,254.0,1208.0,34.38,0.0,9296.28,12.71,3085.26,6.1,0.0,0.0,480.77,0.0,2263.78,1541.14,0.97,0.86,378.55,2.13,289.5,0.0,281.87,6.56,560.2745,25.2075,0.0,986.12,305.25,305.25,208.14,230.04,185.21,185.21
2021-11-11 22:45:00+01:00,180.01,180.01,180.01,56062.04,57878.0,12730.11,4463.81,14000.22,11134.37,12033.91,279.14,33.67,62.2,1554.59,1095.91,16.88,8021.01,440.51,184.49,,0.3,0.0,925.7,966.66,1801.63,0.0,352.0,7103.0,1631.0,216.0,972.0,,2692.0,1087.0,,41600.0,0.0,254.0,1208.0,34.68,0.0,9243.91,12.32,3084.64,5.84,0.0,0.0,480.78,0.0,2247.72,1547.34,0.97,0.89,362.15,1.5,305.43,0.0,279.02,6.66,560.2745,25.2075,0.0,1016.72,268.26,268.26,,,133.48,133.48
2021-11-11 23:00:00+01:00,156.14,164.79,150.86,55274.76,58748.0,12594.21,4431.29,13839.88,10959.88,12007.45,279.14,33.76,473.9,1595.65,1098.26,80.45,8021.12,429.37,180.04,,0.33,0.0,921.38,984.35,1759.81,0.0,353.0,7153.0,1490.0,217.0,308.0,,2355.0,678.0,,41582.0,0.0,250.0,1214.0,34.59,0.0,9228.65,12.6,3025.66,5.93,0.0,0.0,480.75,0.0,2144.89,1585.07,0.97,0.93,363.34,1.47,315.55,0.0,272.49,6.64,1652.579,0.0,0.0,466.56,282.3,282.3,204.5,226.02,127.85,127.85
2021-11-11 23:15:00+01:00,156.14,164.79,150.86,54389.15,58748.0,12459.99,4418.14,13794.39,10458.15,11989.18,279.14,33.89,247.93,1663.22,1098.35,83.47,8016.57,425.99,178.18,,0.3,0.0,917.99,1071.43,1740.14,0.0,353.0,7153.0,1490.0,217.0,308.0,,2355.0,678.0,,41582.0,0.0,250.0,1214.0,34.5,0.0,9110.29,14.76,3029.86,5.9,0.0,0.0,480.72,0.0,2049.24,1596.98,0.97,0.84,368.34,1.59,350.3,0.0,266.48,6.64,1652.579,0.0,0.0,340.16,270.06,270.06,,,151.84,151.84
2021-11-11 23:30:00+01:00,156.14,164.79,150.86,53716.18,58748.0,12238.39,4410.14,13757.65,10237.16,11922.43,279.78,33.88,93.85,1789.87,1099.99,49.44,8016.17,425.84,178.08,,0.33,0.0,924.15,1105.56,1735.34,0.0,353.0,7153.0,1490.0,217.0,308.0,,2355.0,678.0,,41582.0,0.0,250.0,1214.0,34.64,0.0,8967.49,12.57,3040.74,5.53,0.0,0.0,480.72,0.0,2033.87,1601.31,0.97,0.89,366.26,1.6,401.94,0.0,272.05,6.7,1652.579,0.0,8.56,335.84,293.53,293.53,156.55,173.03,127.37,138.11
2021-11-11 23:45:00+01:00,156.14,164.79,150.86,52728.84,58748.0,12000.12,4386.28,13773.85,9895.76,11781.77,280.29,33.89,31.37,2079.62,1100.06,7.07,8012.6,425.61,178.33,,0.32,0.0,911.81,1113.47,1796.93,0.0,353.0,7153.0,1490.0,217.0,308.0,,2355.0,678.0,,41582.0,0.0,250.0,1214.0,34.4,0.0,8754.55,12.02,3029.05,5.54,0.0,0.0,480.7,0.0,2020.17,1600.29,0.97,0.85,368.98,2.09,458.52,0.0,251.73,7.29,1652.579,0.0,0.0,424.6,150.36,150.36,,,88.88,88.88
2021-11-12 00:00:00+01:00,167.72,167.72,167.72,51649.53,56703.0,11954.0,4366.16,13865.86,9476.27,11752.84,279.14,34.21,535.41,1553.13,1100.74,18.93,8013.66,419.55,174.67,,0.28,0.0,936.55,1144.75,1868.17,0.0,353.0,7145.0,1331.0,217.0,,369.0,2112.0,661.0,,41552.0,0.0,255.0,1260.0,34.24,0.0,8047.86,12.17,2956.48,5.63,0.0,0.0,480.74,0.0,1989.39,1647.38,0.97,0.91,370.26,1.69,436.65,0.0,247.8,7.42,1733.207,0.0,293.28,146.36,270.28,270.28,164.69,182.03,-2.28,147.72
2021-11-12 00:15:00+01:00,167.72,167.72,167.72,51038.64,56703.0,11857.21,4358.2,13847.58,9599.53,11650.36,279.14,34.42,197.92,1726.75,1097.72,6.95,8016.34,419.12,174.51,,0.36,0.0,927.65,1166.23,1794.21,0.0,353.0,7145.0,1331.0,217.0,,369.0,2112.0,661.0,,41552.0,0.0,255.0,1260.0,34.58,0.0,7592.85,21.97,3023.86,5.47,0.0,0.0,480.7,0.0,1963.9,1731.3,0.97,0.87,369.95,1.69,410.41,0.0,242.52,6.8,1733.207,0.0,241.52,1.76,-55.13,-55.13,,,166.4,166.4
2021-11-12 00:30:00+01:00,167.72,167.72,167.72,50625.16,56703.0,11727.12,4350.69,13829.57,9414.97,11556.1,279.14,34.36,212.03,2354.83,1097.31,6.5,8015.45,419.32,174.57,,0.33,0.0,922.34,1123.93,1756.49,0.0,353.0,7145.0,1331.0,217.0,,369.0,2112.0,661.0,,41552.0,0.0,255.0,1260.0,34.01,0.0,7271.33,31.55,3036.24,5.4,0.0,0.0,480.61,0.0,1962.51,1742.27,0.97,0.89,369.65,1.63,470.74,0.0,251.86,6.84,1733.207,0.0,170.72,0.0,266.88,266.88,159.33,176.11,135.89,135.89
2021-11-12 00:45:00+01:00,167.72,167.72,167.72,50043.54,56703.0,11537.31,4355.39,13832.15,9229.0,11480.88,279.14,34.28,144.73,2810.62,1099.55,5.91,8011.06,419.15,175.33,,0.27,0.0,937.26,1232.94,1736.45,0.0,353.0,7145.0,1331.0,217.0,,369.0,2112.0,661.0,,41552.0,0.0,255.0,1260.0,34.65,0.0,7229.78,31.55,3039.42,5.73,0.0,0.0,480.62,0.0,1953.88,1730.06,0.97,0.86,371.68,1.75,520.17,0.0,254.17,6.9,1733.207,0.0,96.4,19.2,-38.16,-38.16,,,139.6,139.6
2021-11-12 01:00:00+01:00,164.25,164.25,164.25,49237.06,55100.0,11437.36,4351.7,13954.12,8910.92,11369.77,279.14,34.34,265.14,2802.67,1099.76,9.56,8017.5,419.25,175.49,,0.3,0.0,934.62,1277.14,1714.77,0.0,352.0,6969.0,1327.0,217.0,,1589.0,2042.0,360.0,,41468.0,0.0,256.0,1233.0,34.21,0.0,7267.64,30.6,3043.94,6.03,0.0,0.0,480.61,0.0,1973.51,1723.56,0.0,0.88,371.08,1.62,541.01,0.0,255.47,6.79,1835.6435,0.0,365.72,0.0,70.68,70.68,158.5,175.18,135.31,135.31
2021-11-12 01:15:00+01:00,164.25,164.25,164.25,48834.79,55100.0,11398.84,4359.83,13894.39,8825.42,11406.43,279.14,34.34,177.02,2812.62,1100.85,6.27,8010.76,419.2,175.49,,0.35,0.0,938.78,1310.32,1674.23,0.0,352.0,6969.0,1327.0,217.0,,1589.0,2042.0,360.0,,41468.0,0.0,256.0,1233.0,34.67,0.0,7286.85,31.07,3041.54,6.17,0.0,0.0,480.6,0.0,1968.6,1738.41,0.0,0.84,373.91,1.72,572.43,0.0,261.31,6.78,1835.6435,0.0,429.2,0.0,70.68,70.68,,,114.7,114.7
2021-11-12 01:30:00+01:00,164.25,164.25,164.25,48561.06,55100.0,11293.11,4365.05,13922.26,8887.75,11464.6,279.14,34.41,131.39,3002.75,1097.17,21.89,8012.99,414.67,175.61,,0.27,0.0,936.7,1367.02,1612.67,0.0,352.0,6969.0,1327.0,217.0,,1589.0,2042.0,360.0,,41468.0,0.0,256.0,1233.0,34.59,0.0,7243.85,29.22,3041.5,5.9,0.0,0.0,480.6,0.0,1945.67,1741.94,0.0,0.9,388.45,1.74,534.44,0.0,271.48,6.72,1835.6435,0.0,449.68,0.0,102.69,102.69,156.96,173.48,138.89,138.89
2021-11-12 01:45:00+01:00,164.25,164.25,164.25,48364.11,55100.0,11189.8,4363.9,13782.24,8893.29,11482.94,279.14,34.4,132.12,3068.23,1100.9,10.34,8013.67,414.54,175.82,,0.34,0.0,931.13,1320.29,1590.33,0.0,352.0,6969.0,1327.0,217.0,,1589.0,2042.0,360.0,,41468.0,0.0,256.0,1233.0,34.5,0.0,7189.04,28.63,3052.7,5.77,0.0,0.0,480.6,0.0,1941.6,1741.08,0.0,0.84,389.9,1.72,529.41,0.0,267.13,6.79,1835.6435,0.0,317.08,0.0,257.6,257.6,,,138.89,138.89
2021-11-12 02:00:00+01:00,162.16,162.16,162.16,48223.62,54151.0,11166.01,4354.71,13726.31,8922.2,11373.4,279.14,34.31,344.76,2958.09,1096.32,23.71,8016.42,414.44,176.58,,0.33,0.0,940.77,1331.85,1593.82,0.0,351.0,7200.0,1443.0,217.0,,2471.0,2017.0,74.0,,41347.0,0.0,256.0,1221.0,34.39,0.0,7174.27,27.76,3056.84,5.66,0.0,0.0,480.76,0.0,1883.15,1737.17,0.0,0.86,404.92,2.0,543.11,0.0,275.54,6.73,1570.6665,0.0,194.64,0.0,254.36,254.36,154.26,170.5,332.94,332.94
2021-11-12 02:15:00+01:00,162.16,162.16,162.16,48072.86,54151.0,11060.18,4351.13,13639.93,8881.44,11360.61,279.14,34.2,341.73,3109.05,1093.38,9.73,8015.49,414.52,176.67,,0.25,0.0,945.13,1442.48,1561.57,0.0,351.0,7200.0,1443.0,217.0,,2471.0,2017.0,74.0,,41347.0,0.0,256.0,1221.0,34.88,0.0,7204.94,28.26,3068.43,5.74,0.0,0.0,480.6,0.0,1899.9,1709.04,0.0,0.86,403.42,2.0,500.52,0.0,270.64,6.71,1570.6665,0.0,62.92,59.6,-52.61,-52.61,,,154.38,154.38
2021-11-12 02:30:00+01:00,162.16,162.16,162.16,47951.64,54151.0,10987.17,4349.52,13649.39,8873.65,11455.11,279.14,34.24,357.93,3128.93,1092.33,5.79,8015.1,414.09,176.07,,0.34,0.0,936.02,1575.65,1517.87,0.0,351.0,7200.0,1443.0,217.0,,2471.0,2017.0,74.0,,41347.0,0.0,256.0,1221.0,34.49,0.0,7133.43,26.74,3077.34,6.2,0.0,0.0,480.58,0.0,1892.35,1706.26,0.0,0.85,394.94,1.94,420.74,0.0,282.17,6.66,1570.6665,0.0,119.28,99.88,99.33,99.33,177.94,196.67,136.77,136.77
2021-11-12 02:45:00+01:00,162.16,162.16,162.16,48008.13,54151.0,10968.25,4347.08,13642.56,8844.25,11452.38,279.14,34.27,325.82,3127.31,1089.67,3.28,8011.57,414.22,176.04,,0.27,0.0,937.38,1783.82,1443.38,0.0,351.0,7200.0,1443.0,217.0,,2471.0,2017.0,74.0,,41347.0,0.0,256.0,1221.0,34.64,0.0,7096.14,27.42,3067.13,6.33,0.0,0.0,480.6,0.0,1888.19,1699.6,0.0,0.91,403.27,2.01,456.92,0.0,296.66,6.61,1570.6665,0.0,118.92,261.68,66.19,66.19,,,140.43,140.43
2021-11-12 03:00:00+01:00,153.0,153.0,153.0,47959.93,52058.0,10893.05,4338.79,13710.9,8784.78,11385.44,279.14,34.23,189.96,3399.7,1078.31,23.25,8015.86,414.02,175.37,,0.32,0.0,942.34,1910.21,1426.44,0.0,352.0,7067.0,1474.0,217.0,,2976.0,2155.0,257.0,,41027.0,0.0,258.0,1370.0,34.32,0.0,6994.74,27.19,3063.59,6.17,0.0,0.0,481.16,0.0,1863.28,1712.54,0.0,0.89,400.72,2.06,536.34,0.0,291.8,6.65,771.2765,167.785,67.0,1022.8,99.24,99.24,179.04,197.88,140.48,140.48
2021-11-12 03:15:00+01:00,153.0,153.0,153.0,48081.49,52058.0,10936.21,4344.43,13706.45,8830.23,11397.7,279.14,34.16,186.17,3282.11,1078.52,5.93,8015.97,414.07,175.75,,0.33,0.0,928.99,1914.65,1467.67,0.0,352.0,7067.0,1474.0,217.0,,2976.0,2155.0,257.0,,41027.0,0.0,258.0,1370.0,34.78,0.0,7019.67,28.53,3072.83,6.16,0.0,0.0,480.62,0.0,1867.79,1724.18,0.0,0.91,398.55,1.94,544.48,0.0,292.57,6.69,771.2765,167.785,73.84,1145.44,104.83,104.83,,,140.48,140.48
2021-11-12 03:30:00+01:00,153.0,153.0,153.0,48306.57,52058.0,10884.48,4342.33,13714.75,8872.61,11466.65,279.14,34.14,186.29,2979.06,1075.63,16.34,8015.92,414.14,176.49,,0.24,0.0,919.92,1792.94,1438.15,0.0,352.0,7067.0,1474.0,217.0,,2976.0,2155.0,257.0,,41027.0,0.0,258.0,1370.0,34.42,0.0,7026.11,28.15,3091.3,5.9,0.0,0.0,480.66,0.0,1926.8,1722.45,0.0,0.85,405.04,2.19,541.76,0.0,294.25,6.81,771.2765,167.785,27.32,1184.6,105.76,105.76,175.41,193.87,145.89,145.89
2021-11-12 03:45:00+01:00,153.0,153.0,153.0,48689.47,52058.0,10863.33,4353.19,13748.01,8878.57,11492.18,279.14,34.07,186.36,2992.33,1076.09,13.51,8017.61,413.97,176.03,,0.31,0.0,923.02,1712.47,1487.47,0.0,352.0,7067.0,1474.0,217.0,,2976.0,2155.0,257.0,,41027.0,0.0,258.0,1370.0,34.88,0.0,7005.35,27.97,3076.7,5.97,0.0,0.0,481.16,0.0,1960.27,1721.42,0.0,0.87,396.61,2.26,530.08,0.0,303.04,6.79,771.2765,167.785,17.8,1242.84,-39.61,-39.61,,,136.77,136.77
2021-11-12 04:00:00+01:00,155.02,159.87,145.28,49403.57,51600.0,10847.91,4372.37,13731.12,8763.3,11579.77,279.14,33.91,199.7,2728.22,1068.06,6.13,8025.82,413.49,175.94,,0.31,0.0,916.26,1597.2,1561.87,0.0,346.0,7052.0,1474.0,217.0,,3084.0,2172.0,,103.0,41410.0,0.0,259.0,1728.0,34.71,0.0,7093.8,28.07,3061.42,5.83,0.0,0.0,480.7,0.0,2042.31,1722.92,0.0,0.92,386.52,2.25,528.82,0.0,343.56,6.78,487.245,430.98,98.28,1441.56,267.51,267.51,172.05,190.17,133.77,133.77
2021-11-12 04:15:00+01:00,155.02,159.87,145.28,49673.62,51600.0,10926.3,4378.91,13698.33,8830.21,11600.31,279.14,33.69,230.17,2644.23,1065.69,7.05,8026.31,413.49,176.14,,0.26,0.0,923.25,1606.79,1557.91,0.0,346.0,7052.0,1474.0,217.0,,3084.0,2172.0,,103.0,41410.0,0.0,259.0,1728.0,34.42,0.0,7111.99,33.78,3060.84,6.1,0.0,0.0,480.67,0.0,2105.98,1737.32,0.0,0.88,383.25,2.09,594.97,0.0,397.87,6.72,487.245,430.98,104.8,1444.04,271.87,271.87,,,95.23,95.23
2021-11-12 04:30:00+01:00,155.02,159.87,145.28,50188.27,51600.0,10939.05,4374.07,13715.29,8891.05,11649.2,279.14,33.67,280.37,2328.47,1062.72,7.92,8026.52,413.52,176.33,,0.35,0.0,915.66,1663.6,1563.74,0.0,346.0,7052.0,1474.0,217.0,,3084.0,2172.0,,103.0,41410.0,0.0,259.0,1728.0,34.69,0.0,7090.01,36.16,3042.38,6.04,0.0,0.0,480.68,0.0,2218.5,1731.73,0.0,0.91,395.12,2.12,621.68,0.0,462.17,6.63,487.245,430.98,84.88,1605.32,296.16,296.16,225.72,249.48,109.81,109.81
2021-11-12 04:45:00+01:00,155.02,159.87,145.28,50772.8,51600.0,10986.8,4381.13,13691.59,9156.91,11754.59,279.14,33.56,209.91,2136.96,1061.3,4.41,8025.75,416.6,177.62,,0.32,0.0,925.23,1842.31,1574.14,0.0,346.0,7052.0,1474.0,217.0,,3084.0,2172.0,,103.0,41410.0,0.0,259.0,1728.0,34.44,0.0,6936.05,40.26,3049.54,5.96,0.0,0.0,480.66,0.0,2301.42,1730.43,0.0,0.91,396.44,2.25,624.47,0.0,503.71,6.64,487.245,430.98,133.04,1643.32,3.67,3.67,,,125.71,125.71
2021-11-12 05:00:00+01:00,155.99,165.5,136.68,52068.49,53816.0,11067.47,4407.88,13738.32,9660.32,11952.49,279.14,33.44,163.97,2192.43,1057.72,6.32,8023.62,428.23,182.76,,0.29,0.0,921.17,1930.3,1679.83,0.0,347.0,6971.0,1612.0,217.0,,2408.0,2328.0,,65.0,41620.0,0.0,257.0,1986.0,34.5,0.0,6599.09,32.29,3059.87,5.54,0.0,0.0,480.62,0.0,2310.96,1739.72,0.0,0.9,389.71,2.14,626.66,0.0,543.29,6.61,370.786,417.9075,145.08,2037.24,158.22,158.22,152.44,168.48,123.89,123.89
2021-11-12 05:15:00+01:00,155.99,165.5,136.68,52577.73,53816.0,11251.1,4430.85,13761.25,9813.92,12085.35,279.14,33.05,223.88,1634.96,1056.84,5.29,8021.8,428.21,181.82,,0.36,0.0,920.14,1884.2,1826.42,0.0,347.0,6971.0,1612.0,217.0,,2408.0,2328.0,,65.0,41620.0,0.0,257.0,1986.0,34.69,0.0,6713.87,29.61,3054.55,5.16,0.0,0.0,480.7,0.0,2310.88,1766.44,0.0,0.87,389.56,2.43,637.84,0.0,548.95,6.6,370.786,417.9075,80.16,2062.36,-56.77,-56.77,,,109.81,109.81
2021-11-12 05:30:00+01:00,155.99,165.5,136.68,53515.93,53816.0,11435.3,4435.64,13751.27,9912.07,12073.44,279.14,33.0,210.01,1088.64,1056.41,8.93,8025.24,428.06,181.51,,0.34,0.0,922.11,1981.2,2015.59,0.0,347.0,6971.0,1612.0,217.0,,2408.0,2328.0,,65.0,41620.0,0.0,257.0,1986.0,34.39,0.0,6886.07,30.51,3064.2,5.2,0.0,0.0,480.76,0.0,2394.97,1783.6,0.0,0.92,384.77,2.51,703.45,0.0,590.43,6.6,370.786,417.9075,43.56,2097.28,282.27,282.27,198.77,219.69,125.89,125.89
2021-11-12 05:45:00+01:00,155.99,165.5,136.68,55193.3,53816.0,11636.89,4447.17,13671.69,10118.1,12170.8,279.14,32.93,498.23,311.05,1061.34,17.35,8021.94,429.69,182.95,,0.29,0.0,929.94,2256.77,2168.5,0.0,347.0,6971.0,1612.0,217.0,,2408.0,2328.0,,65.0,41620.0,0.0,257.0,1986.0,34.73,0.0,7049.83,32.72,3041.38,5.37,0.0,0.0,480.73,0.0,2480.78,1799.94,0.0,0.86,383.13,2.64,861.71,0.0,574.41,6.58,370.786,417.9075,39.72,2089.72,103.7,103.7,,,74.51,74.51
2021-11-12 06:00:00+01:00,180.59,185.36,174.0,57786.88,58133.0,12042.65,4530.07,13473.56,10271.7,12307.49,279.14,32.95,1214.24,706.34,1063.09,19.12,8003.36,431.85,184.11,,0.41,0.0,921.17,2449.09,2292.47,0.0,351.0,7151.0,1675.0,217.0,,705.0,2713.0,892.0,,41719.0,0.0,257.0,2144.0,34.4,0.0,7875.82,20.56,3051.51,5.8,0.0,0.0,480.68,0.0,2411.3,1847.84,0.0,0.87,377.96,2.86,949.04,0.0,535.51,6.58,10.587,813.2265,4.4,2230.24,-14.62,-14.62,154.61,170.89,129.96,129.96
2021-11-12 06:15:00+01:00,180.59,185.36,174.0,60267.02,58133.0,12373.99,4548.99,13589.37,10961.64,12389.08,279.14,32.67,1541.24,203.83,1058.75,20.37,8024.45,431.85,183.54,,0.42,0.0,923.76,2685.31,2481.97,0.0,351.0,7151.0,1675.0,217.0,,705.0,2713.0,892.0,,41719.0,0.0,257.0,2144.0,34.28,0.0,8532.26,14.48,3055.35,5.93,0.0,0.0,480.72,0.0,2456.78,1883.24,0.0,0.84,373.22,2.7,1013.08,0.0,563.21,6.62,10.587,813.2265,0.0,2586.6,107.27,107.27,,,148.11,148.11
2021-11-12 06:30:00+01:00,180.59,185.36,174.0,61983.12,58133.0,12694.63,4581.96,13591.33,11463.56,12460.28,279.65,32.62,1699.76,63.71,1059.28,51.46,8024.7,431.8,182.55,,0.36,0.0,902.98,2935.55,2679.03,0.0,351.0,7151.0,1675.0,217.0,,705.0,2713.0,892.0,,41719.0,0.0,257.0,2144.0,34.46,0.0,8812.52,14.54,3030.57,6.37,0.0,0.0,480.72,0.0,2442.98,1893.1,0.0,0.96,362.39,2.66,1112.98,0.0,582.52,6.65,10.587,813.2265,0.0,2765.0,119.43,119.43,213.86,236.38,116.32,116.32
2021-11-12 06:45:00+01:00,180.59,185.36,174.0,63664.55,58133.0,13100.72,4608.0,13636.23,11879.1,12486.1,279.65,32.53,2055.22,53.58,1057.46,74.18,8020.06,432.7,182.72,,0.43,0.0,927.12,3290.23,2898.58,0.0,351.0,7151.0,1675.0,217.0,,705.0,2713.0,892.0,,41719.0,0.0,257.0,2144.0,34.21,0.0,9169.32,15.02,3023.01,6.13,0.0,0.0,480.7,0.0,2445.88,1890.84,0.0,0.85,358.71,3.14,1235.49,0.0,601.27,6.56,10.587,813.2265,0.0,2725.2,121.31,121.31,,,116.26,116.26
2021-11-12 07:00:00+01:00,212.86,214.19,208.0,65384.48,62501.0,13477.47,4709.26,13538.19,11715.68,12500.33,279.14,32.47,2021.82,154.86,1055.26,115.52,8014.18,445.51,188.14,,0.63,0.0,935.73,3540.75,3137.61,0.0,351.0,7144.0,1636.0,217.0,959.0,,3382.0,1460.0,,41786.0,166.0,255.0,2496.0,34.04,0.0,9373.44,14.72,3048.36,6.17,0.0,0.0,480.17,0.0,2525.94,1918.22,0.0,0.89,359.67,3.16,1278.03,0.0,625.32,6.59,0.0,651.1305,0.0,2862.72,-51.31,-51.31,172.55,190.71,68.24,68.24
