filing_id,lei,company_name,country,period_end,date_added,json_url,package_url,error_count
969500MGFIKUGLTC9742-2022-12-31-ESEF-FR-0,969500MGFIKUGLTC9742,RUBIS,FR,2022-12-31,2023-05-02 12:23:02.462591,https://filings.xbrl.org/969500MGFIKUGLTC9742/2022-12-31/ESEF/FR/0/rubis-2022-12-31-fr.json,https://filings.xbrl.org/969500MGFIKUGLTC9742/2022-12-31/ESEF/FR/0/rubis-2022-12-31-fr.zip,0
969500MLJC3ZSZP4L019-2021-12-31-ESEF-FR-1,969500MLJC3ZSZP4L019,LUMIBIRD,FR,2021-12-31,2023-01-19 17:04:59.747019,https://filings.xbrl.org/969500MLJC3ZSZP4L019/2021-12-31/ESEF/FR/1/LUMIBIRD-2021-12-31-fr.json,https://filings.xbrl.org/969500MLJC3ZSZP4L019/2021-12-31/ESEF/FR/1/LUMIBIRD-2021-12-31-fr.zip,0
969500MLJC3ZSZP4L019-2022-12-31-ESEF-FR-0,969500MLJC3ZSZP4L019,LUMIBIRD,FR,2022-12-31,2023-04-18 11:39:48.026582,https://filings.xbrl.org/969500MLJC3ZSZP4L019/2022-12-31/ESEF/FR/0/lumibird-2022-12-31-fr.json,https://filings.xbrl.org/969500MLJC3ZSZP4L019/2022-12-31/ESEF/FR/0/lumibird-2022-12-31-fr.zip,0
969500MMPQVHK671GT54-2021-12-31-ESEF-FR-0,969500MMPQVHK671GT54,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,FR,2021-12-31,2022-03-23 00:00:00,https://filings.xbrl.org/969500MMPQVHK671GT54/2021-12-31/ESEF/FR/0/airliquide-2021-12-31AR.json,https://filings.xbrl.org/969500MMPQVHK671GT54/2021-12-31/ESEF/FR/0/airliquide-2021-12-31AR.zip,0
969500MMPQVHK671GT54-2022-12-31-ESEF-FR-0,969500MMPQVHK671GT54,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,FR,2022-12-31,2023-03-07 14:40:06.523603,https://filings.xbrl.org/969500MMPQVHK671GT54/2022-12-31/ESEF/FR/0/airliquide-2022-12-31-fr.json,https://filings.xbrl.org/969500MMPQVHK671GT54/2022-12-31/ESEF/FR/0/airliquide-2022-12-31-fr.zip,0
969500MOCLNQFNZN0D63-2021-12-31-ESEF-FR-0,969500MOCLNQFNZN0D63,BOUYGUES,FR,2021-12-31,2022-03-24 00:00:00,https://filings.xbrl.org/969500MOCLNQFNZN0D63/2021-12-31/ESEF/FR/0/969500MOCLNQFNZN0D63-2021-12-31AR.json,https://filings.xbrl.org/969500MOCLNQFNZN0D63/2021-12-31/ESEF/FR/0/969500MOCLNQFNZN0D63-2021-12-31AR.zip,0
969500MOCLNQFNZN0D63-2022-12-31-ESEF-FR-0,969500MOCLNQFNZN0D63,BOUYGUES,FR,2022-12-31,2023-03-28 11:27:19.154814,https://filings.xbrl.org/969500MOCLNQFNZN0D63/2022-12-31/ESEF/FR/0/969500MOCLNQFNZN0D63-2022-12-31AR.json,https://filings.xbrl.org/969500MOCLNQFNZN0D63/2022-12-31/ESEF/FR/0/969500MOCLNQFNZN0D63-2022-12-31AR.zip,0
969500MQKPVEWTQIRT36-2020-12-31-ESEF-FR-0,969500MQKPVEWTQIRT36,VERIMATRIX,FR,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/969500MQKPVEWTQIRT36/2020-12-31/ESEF/FR/0/969500MQKPVEWTQIRT36-2020-12-31AR.json,https://filings.xbrl.org/969500MQKPVEWTQIRT36/2020-12-31/ESEF/FR/0/969500MQKPVEWTQIRT36-2020-12-31AR.zip,0
969500MQKPVEWTQIRT36-2021-12-31-ESEF-FR-0,969500MQKPVEWTQIRT36,VERIMATRIX,FR,2021-12-31,2022-05-03 00:00:00,https://filings.xbrl.org/969500MQKPVEWTQIRT36/2021-12-31/ESEF/FR/0/969500MQKPVEWTQIRT36-2021-12-31AR.json,https://filings.xbrl.org/969500MQKPVEWTQIRT36/2021-12-31/ESEF/FR/0/969500MQKPVEWTQIRT36-2021-12-31AR.zip,0
969500MQKPVEWTQIRT36-2022-12-31-ESEF-FR-0,969500MQKPVEWTQIRT36,VERIMATRIX,FR,2022-12-31,2023-05-02 12:23:29.540608,https://filings.xbrl.org/969500MQKPVEWTQIRT36/2022-12-31/ESEF/FR/0/969500MQKPVEWTQIRT36-2022-12-31AR.json,https://filings.xbrl.org/969500MQKPVEWTQIRT36/2022-12-31/ESEF/FR/0/969500MQKPVEWTQIRT36-2022-12-31AR.zip,0
969500N24EZ7HPKJIV79-2021-12-31-ESEF-FR-0,969500N24EZ7HPKJIV79,GUILLEMOT CORPORATION,FR,2021-12-31,2022-04-28 00:00:00,https://filings.xbrl.org/969500N24EZ7HPKJIV79/2021-12-31/ESEF/FR/0/969500N24EZ7HPKJIV79-2021-12-31AR.json,https://filings.xbrl.org/969500N24EZ7HPKJIV79/2021-12-31/ESEF/FR/0/969500N24EZ7HPKJIV79-2021-12-31AR.zip,0
969500N24EZ7HPKJIV79-2022-12-31-ESEF-FR-0,969500N24EZ7HPKJIV79,GUILLEMOT CORPORATION,FR,2022-12-31,2023-05-02 12:23:54.076286,https://filings.xbrl.org/969500N24EZ7HPKJIV79/2022-12-31/ESEF/FR/0/969500N24EZ7HPKJIV79-2022-12-31AR.json,https://filings.xbrl.org/969500N24EZ7HPKJIV79/2022-12-31/ESEF/FR/0/969500N24EZ7HPKJIV79-2022-12-31AR.zip,0
969500N2QX5LGFFZ0I67-2022-12-31-ESEF-FR-0,969500N2QX5LGFFZ0I67,COVIVIO HOTELS,FR,2022-12-31,2023-03-28 11:21:42.750323,https://filings.xbrl.org/969500N2QX5LGFFZ0I67/2022-12-31/ESEF/FR/0/coviviohotels-2022-12-31-fr.json,https://filings.xbrl.org/969500N2QX5LGFFZ0I67/2022-12-31/ESEF/FR/0/coviviohotels-2022-12-31-fr.zip,0
969500N30CO4B5N2GN67-2021-12-31-ESEF-FR-0,969500N30CO4B5N2GN67,CARVOLIX,FR,2021-12-31,2022-05-03 00:00:00,https://filings.xbrl.org/969500N30CO4B5N2GN67/2021-12-31/ESEF/FR/0/969500N30CO4B5N2GN67-2021-12-31AR.json,https://filings.xbrl.org/969500N30CO4B5N2GN67/2021-12-31/ESEF/FR/0/969500N30CO4B5N2GN67-2021-12-31AR.zip,0
969500N6AVPA51648T62-2022-12-31-ESEF-FR-0,969500N6AVPA51648T62,REXEL,FR,2022-12-31,2022-03-23 00:00:00,https://filings.xbrl.org/969500N6AVPA51648T62/2022-12-31/ESEF/FR/0/rexel-2021-12-31-fr.json,https://filings.xbrl.org/969500N6AVPA51648T62/2022-12-31/ESEF/FR/0/rexel-2021-12-31-fr.zip,0
969500N6AVPA51648T62-2022-12-31-ESEF-FR-1,969500N6AVPA51648T62,REXEL,FR,2022-12-31,2023-03-14 10:43:29.518821,https://filings.xbrl.org/969500N6AVPA51648T62/2022-12-31/ESEF/FR/1/rexel-2022-12-31-fr.json,https://filings.xbrl.org/969500N6AVPA51648T62/2022-12-31/ESEF/FR/1/rexel-2022-12-31-fr.zip,0
969500NWCP1OQ4315C79-2021-12-31-ESEF-FR-1,969500NWCP1OQ4315C79,NHOA,FR,2021-12-31,2022-04-21 00:00:00,https://filings.xbrl.org/969500NWCP1OQ4315C79/2021-12-31/ESEF/FR/1/969500NWCP1OQ4315C79-2021-12-31-fr.json,https://filings.xbrl.org/969500NWCP1OQ4315C79/2021-12-31/ESEF/FR/1/969500NWCP1OQ4315C79-2021-12-31-fr.zip,0
969500NWCP1OQ4315C79-2022-12-31-ESEF-FR-0,969500NWCP1OQ4315C79,NHOA,FR,2022-12-31,2023-05-02 12:23:26.753121,https://filings.xbrl.org/969500NWCP1OQ4315C79/2022-12-31/ESEF/FR/0/969500NWCP1OQ4315C79-2022-12-31-fr.json,https://filings.xbrl.org/969500NWCP1OQ4315C79/2022-12-31/ESEF/FR/0/969500NWCP1OQ4315C79-2022-12-31-fr.zip,0
969500NWS9YHZ8AW0B54-2022-08-31-ESEF-FR-0,969500NWS9YHZ8AW0B54,BLEECKER,FR,2022-08-31,2023-01-05 00:00:00,https://filings.xbrl.org/969500NWS9YHZ8AW0B54/2022-08-31/ESEF/FR/0/969500NWS9YHZ8AW0B54-2022-08-31AR.json,https://filings.xbrl.org/969500NWS9YHZ8AW0B54/2022-08-31/ESEF/FR/0/969500NWS9YHZ8AW0B54-2022-08-31AR.zip,0
969500O0L8I77GLC6V09-2021-12-31-ESEF-FR-0,969500O0L8I77GLC6V09,ACTEOS,FR,2021-12-31,2022-03-29 00:00:00,https://filings.xbrl.org/969500O0L8I77GLC6V09/2021-12-31/ESEF/FR/0/969500O0L8I77GLC6V09-2021-12-31AR.json,https://filings.xbrl.org/969500O0L8I77GLC6V09/2021-12-31/ESEF/FR/0/969500O0L8I77GLC6V09-2021-12-31AR.zip,0
969500OIT7HXEIH2Z703-2020-12-31-ESEF-FR-0,969500OIT7HXEIH2Z703,CATERING INTERNATIONAL & SERVICES,FR,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/969500OIT7HXEIH2Z703/2020-12-31/ESEF/FR/0/cis-2020-12-31AR.json,https://filings.xbrl.org/969500OIT7HXEIH2Z703/2020-12-31/ESEF/FR/0/cis-2020-12-31AR.zip,0
969500OIT7HXEIH2Z703-2021-12-31-ESEF-FR-0,969500OIT7HXEIH2Z703,CATERING INTERNATIONAL & SERVICES,FR,2021-12-31,2022-04-28 00:00:00,https://filings.xbrl.org/969500OIT7HXEIH2Z703/2021-12-31/ESEF/FR/0/ciscatering-2021-12-31-fr.json,https://filings.xbrl.org/969500OIT7HXEIH2Z703/2021-12-31/ESEF/FR/0/ciscatering-2021-12-31-fr.zip,0
969500OP0AFORNKIGP59-2021-12-31-ESEF-FR-0,969500OP0AFORNKIGP59,SAMSE,FR,2021-12-31,2022-04-26 00:00:00,https://filings.xbrl.org/969500OP0AFORNKIGP59/2021-12-31/ESEF/FR/0/samse-2021-12-31-fr.json,https://filings.xbrl.org/969500OP0AFORNKIGP59/2021-12-31/ESEF/FR/0/samse-2021-12-31-fr.zip,0
969500OP0AFORNKIGP59-2022-12-31-ESEF-FR-0,969500OP0AFORNKIGP59,SAMSE,FR,2022-12-31,2023-04-25 09:55:43.008743,https://filings.xbrl.org/969500OP0AFORNKIGP59/2022-12-31/ESEF/FR/0/samse-2022-12-31-fr.json,https://filings.xbrl.org/969500OP0AFORNKIGP59/2022-12-31/ESEF/FR/0/samse-2022-12-31-fr.zip,0
969500OQXKE5WDM9M994-2021-12-31-ESEF-FR-0,969500OQXKE5WDM9M994,EIFFAGE,FR,2021-12-31,2022-03-31 00:00:00,https://filings.xbrl.org/969500OQXKE5WDM9M994/2021-12-31/ESEF/FR/0/969500OQXKE5WDM9M994-2021-12-31AR.json,https://filings.xbrl.org/969500OQXKE5WDM9M994/2021-12-31/ESEF/FR/0/969500OQXKE5WDM9M994-2021-12-31AR.zip,0
969500OQXKE5WDM9M994-2022-12-31-ESEF-FR-0,969500OQXKE5WDM9M994,EIFFAGE,FR,2022-12-31,2023-03-28 11:26:08.120121,https://filings.xbrl.org/969500OQXKE5WDM9M994/2022-12-31/ESEF/FR/0/969500OQXKE5WDM9M994-2022-12-31AR.json,https://filings.xbrl.org/969500OQXKE5WDM9M994/2022-12-31/ESEF/FR/0/969500OQXKE5WDM9M994-2022-12-31AR.zip,0
969500P2Q1B47H4MCJ34-2021-12-31-ESEF-FR-0,969500P2Q1B47H4MCJ34,VALLOUREC,FR,2021-12-31,2022-04-21 00:00:00,https://filings.xbrl.org/969500P2Q1B47H4MCJ34/2021-12-31/ESEF/FR/0/vlr-2021-12-31.json,https://filings.xbrl.org/969500P2Q1B47H4MCJ34/2021-12-31/ESEF/FR/0/vlr-2021-12-31.zip,0
969500P2Q1B47H4MCJ34-2022-12-31-ESEF-FR-0,969500P2Q1B47H4MCJ34,VALLOUREC,FR,2022-12-31,2023-04-20 11:09:34.705378,https://filings.xbrl.org/969500P2Q1B47H4MCJ34/2022-12-31/ESEF/FR/0/969500P2Q1B47H4MCJ34-2023-01-04-fr.json,https://filings.xbrl.org/969500P2Q1B47H4MCJ34/2022-12-31/ESEF/FR/0/969500P2Q1B47H4MCJ34-2023-01-04-fr.zip,0
969500P3RUS57W9Z9Z70-2022-06-30-ESEF-FR-0,969500P3RUS57W9Z9Z70,CLARANOVA S.E.,FR,2022-06-30,2022-11-17 00:00:00,https://filings.xbrl.org/969500P3RUS57W9Z9Z70/2022-06-30/ESEF/FR/0/claranova-2022-06-30-fr.json,https://filings.xbrl.org/969500P3RUS57W9Z9Z70/2022-06-30/ESEF/FR/0/claranova-2022-06-30-fr.zip,0
969500P8M3W2XX376054-2021-12-31-ESEF-FR-0,969500P8M3W2XX376054,COVIVIO,FR,2021-12-31,2022-03-23 00:00:00,https://filings.xbrl.org/969500P8M3W2XX376054/2021-12-31/ESEF/FR/0/covivio-2021-12-31-fr.json,https://filings.xbrl.org/969500P8M3W2XX376054/2021-12-31/ESEF/FR/0/covivio-2021-12-31-fr.zip,0
969500P8M3W2XX376054-2022-12-31-ESEF-FR-0,969500P8M3W2XX376054,COVIVIO,FR,2022-12-31,2023-03-21 10:29:45.571342,https://filings.xbrl.org/969500P8M3W2XX376054/2022-12-31/ESEF/FR/0/covivio-2022-12-31-fr.json,https://filings.xbrl.org/969500P8M3W2XX376054/2022-12-31/ESEF/FR/0/covivio-2022-12-31-fr.zip,0
969500PB4U31KEFHZ621-2021-12-31-ESEF-FR-0,969500PB4U31KEFHZ621,KLEPIERRE,FR,2021-12-31,2022-03-31 00:00:00,https://filings.xbrl.org/969500PB4U31KEFHZ621/2021-12-31/ESEF/FR/0/969500PB4U31KEFHZ621-2021-12-31-fr.json,https://filings.xbrl.org/969500PB4U31KEFHZ621/2021-12-31/ESEF/FR/0/969500PB4U31KEFHZ621-2021-12-31-fr.zip,0
969500PB4U31KEFHZ621-2022-12-31-ESEF-FR-0,969500PB4U31KEFHZ621,KLEPIERRE,FR,2022-12-31,2023-04-18 11:41:12.541664,https://filings.xbrl.org/969500PB4U31KEFHZ621/2022-12-31/ESEF/FR/0/969500PB4U31KEFHZ621-2022-12-31-fr.json,https://filings.xbrl.org/969500PB4U31KEFHZ621/2022-12-31/ESEF/FR/0/969500PB4U31KEFHZ621-2022-12-31-fr.zip,0
969500PDJW8N0FSGGK69-2021-12-31-ESEF-FR-0,969500PDJW8N0FSGGK69,TRANSGENE,FR,2021-12-31,2022-04-13 00:00:00,https://filings.xbrl.org/969500PDJW8N0FSGGK69/2021-12-31/ESEF/FR/0/969500PDJW8N0FSGGK69-2021-12-31-fr.json,https://filings.xbrl.org/969500PDJW8N0FSGGK69/2021-12-31/ESEF/FR/0/969500PDJW8N0FSGGK69-2021-12-31-fr.zip,0
969500PDJW8N0FSGGK69-2022-12-31-ESEF-FR-0,969500PDJW8N0FSGGK69,TRANSGENE,FR,2022-12-31,2023-04-18 11:41:14.238737,https://filings.xbrl.org/969500PDJW8N0FSGGK69/2022-12-31/ESEF/FR/0/969500PDJW8N0FSGGK69-2022-12-31-fr.json,https://filings.xbrl.org/969500PDJW8N0FSGGK69/2022-12-31/ESEF/FR/0/969500PDJW8N0FSGGK69-2022-12-31-fr.zip,0
969500PJMBSFHYC37989-2020-12-31-ESEF-FR-0,969500PJMBSFHYC37989,AEROPORTS DE PARIS,FR,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/969500PJMBSFHYC37989/2020-12-31/ESEF/FR/0/adp-2020-12-31AR.json,https://filings.xbrl.org/969500PJMBSFHYC37989/2020-12-31/ESEF/FR/0/adp-2020-12-31AR.zip,0
969500PJMBSFHYC37989-2021-12-31-ESEF-FR-0,969500PJMBSFHYC37989,AEROPORTS DE PARIS,FR,2021-12-31,2022-04-19 00:00:00,https://filings.xbrl.org/969500PJMBSFHYC37989/2021-12-31/ESEF/FR/0/ADP-2021-12-31-fr.json,https://filings.xbrl.org/969500PJMBSFHYC37989/2021-12-31/ESEF/FR/0/ADP-2021-12-31-fr.zip,0
969500PJMBSFHYC37989-2022-12-31-ESEF-FR-0,969500PJMBSFHYC37989,AEROPORTS DE PARIS,FR,2022-12-31,2023-04-18 11:39:33.457973,https://filings.xbrl.org/969500PJMBSFHYC37989/2022-12-31/ESEF/FR/0/adp-2022-12-31-fr.json,https://filings.xbrl.org/969500PJMBSFHYC37989/2022-12-31/ESEF/FR/0/adp-2022-12-31-fr.zip,0
969500PVBQFWQKVDMD80-2021-12-31-ESEF-FR-0,969500PVBQFWQKVDMD80,DBV TECHNOLOGIES,FR,2021-12-31,2022-03-23 00:00:00,https://filings.xbrl.org/969500PVBQFWQKVDMD80/2021-12-31/ESEF/FR/0/dbvtechnologies-2021-12-31.json,https://filings.xbrl.org/969500PVBQFWQKVDMD80/2021-12-31/ESEF/FR/0/dbvtechnologies-2021-12-31.zip,0
969500PVBQFWQKVDMD80-2022-12-31-ESEF-FR-0,969500PVBQFWQKVDMD80,DBV TECHNOLOGIES,FR,2022-12-31,2023-03-07 14:40:01.572584,https://filings.xbrl.org/969500PVBQFWQKVDMD80/2022-12-31/ESEF/FR/0/969500PVBQFWQKVDMD80-2022-12-31AR.json,https://filings.xbrl.org/969500PVBQFWQKVDMD80/2022-12-31/ESEF/FR/0/DBV SA - URD 2022 XBRL.zip,0
969500Q0TXUSFDLH3940-2021-12-31-ESEF-FR-0,969500Q0TXUSFDLH3940,COMPAGNIE LEBON,FR,2021-12-31,2022-05-03 00:00:00,https://filings.xbrl.org/969500Q0TXUSFDLH3940/2021-12-31/ESEF/FR/0/compagnielebon-2021-12-31AR.json,https://filings.xbrl.org/969500Q0TXUSFDLH3940/2021-12-31/ESEF/FR/0/compagnielebon-2021-12-31AR.zip,0
969500QOO4C4IPGID263-2022-09-30-ESEF-FR-0,969500QOO4C4IPGID263,DERICHEBOURG,FR,2022-09-30,2023-01-05 00:00:00,https://filings.xbrl.org/969500QOO4C4IPGID263/2022-09-30/ESEF/FR/0/derichebourg-2022-09-30-fr.json,https://filings.xbrl.org/969500QOO4C4IPGID263/2022-09-30/ESEF/FR/0/derichebourg-2022-09-30-fr.zip,2
969500QVHHN3NNVYRE94-2022-06-30-ESEF-FR-0,969500QVHHN3NNVYRE94,BONDUELLE,FR,2022-06-30,2022-10-27 00:00:00,https://filings.xbrl.org/969500QVHHN3NNVYRE94/2022-06-30/ESEF/FR/0/969500QVHHN3NNVYRE94-2022-06-30-fr.json,https://filings.xbrl.org/969500QVHHN3NNVYRE94/2022-06-30/ESEF/FR/0/969500QVHHN3NNVYRE94-2022-06-30-fr.zip,0
969500QZC2Q0TK11NV07-2021-12-31-ESEF-FR-0,969500QZC2Q0TK11NV07,ACCOR,FR,2021-12-31,2022-04-05 00:00:00,https://filings.xbrl.org/969500QZC2Q0TK11NV07/2021-12-31/ESEF/FR/0/969500QZC2Q0TK11NV07-2021-12-31-fr.json,https://filings.xbrl.org/969500QZC2Q0TK11NV07/2021-12-31/ESEF/FR/0/969500QZC2Q0TK11NV07-2021-12-31-fr.zip,0
969500QZC2Q0TK11NV07-2022-12-31-ESEF-FR-0,969500QZC2Q0TK11NV07,ACCOR,FR,2022-12-31,2023-04-04 21:51:53.654496,https://filings.xbrl.org/969500QZC2Q0TK11NV07/2022-12-31/ESEF/FR/0/969500QZC2Q0TK11NV07-2022-12-31-fr.json,https://filings.xbrl.org/969500QZC2Q0TK11NV07/2022-12-31/ESEF/FR/0/969500QZC2Q0TK11NV07-2022-12-31-fr.zip,0
969500QZJBA9R36U9J48-2020-12-31-ESEF-FR-0,969500QZJBA9R36U9J48,TOUAX SCA - SGTR - CITE - SGT - CMTE - TAF - SLM TOUAGE INVESTISSEMENTS REUNIES,FR,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/969500QZJBA9R36U9J48/2020-12-31/ESEF/FR/0/touaxsca-2020-12-31AR.json,https://filings.xbrl.org/969500QZJBA9R36U9J48/2020-12-31/ESEF/FR/0/touaxsca-2020-12-31AR.zip,0
969500QZJBA9R36U9J48-2021-12-31-ESEF-FR-0,969500QZJBA9R36U9J48,TOUAX SCA - SGTR - CITE - SGT - CMTE - TAF - SLM TOUAGE INVESTISSEMENTS REUNIES,FR,2021-12-31,2022-04-05 00:00:00,https://filings.xbrl.org/969500QZJBA9R36U9J48/2021-12-31/ESEF/FR/0/touaxsca-2021-12-31-fr.json,https://filings.xbrl.org/969500QZJBA9R36U9J48/2021-12-31/ESEF/FR/0/touaxsca-2021-12-31-fr.zip,0
969500QZJBA9R36U9J48-2022-12-31-ESEF-FR-0,969500QZJBA9R36U9J48,TOUAX SCA - SGTR - CITE - SGT - CMTE - TAF - SLM TOUAGE INVESTISSEMENTS REUNIES,FR,2022-12-31,2023-04-04 21:51:32.108397,https://filings.xbrl.org/969500QZJBA9R36U9J48/2022-12-31/ESEF/FR/0/969500QZJBA9R36U9J48-2022-12-31-fr.json,https://filings.xbrl.org/969500QZJBA9R36U9J48/2022-12-31/ESEF/FR/0/969500QZJBA9R36U9J48-2022-12-31-fr.zip,0
969500R4CLSQFTYYI535-2021-12-31-ESEF-FR-0,969500R4CLSQFTYYI535,LA FRANCAISE DES JEUX,FR,2021-12-31,2022-03-23 00:00:00,https://filings.xbrl.org/969500R4CLSQFTYYI535/2021-12-31/ESEF/FR/0/francaisedesjeuxfdj-2021-12-31.json,https://filings.xbrl.org/969500R4CLSQFTYYI535/2021-12-31/ESEF/FR/0/francaisedesjeuxfdj-2021-12-31.zip,0
969500R4CLSQFTYYI535-2022-12-31-ESEF-FR-0,969500R4CLSQFTYYI535,LA FRANCAISE DES JEUX,FR,2022-12-31,2023-03-21 10:29:36.423971,https://filings.xbrl.org/969500R4CLSQFTYYI535/2022-12-31/ESEF/FR/0/969500R4CLSQFTYYI535-2022-12-31-fr.json,https://filings.xbrl.org/969500R4CLSQFTYYI535/2022-12-31/ESEF/FR/0/969500R4CLSQFTYYI535-2022-12-31-fr.zip,0
969500R79R79EPOYHA40-2021-12-31-ESEF-FR-0,969500R79R79EPOYHA40,SRP GROUPE,FR,2021-12-31,2022-04-28 00:00:00,https://filings.xbrl.org/969500R79R79EPOYHA40/2021-12-31/ESEF/FR/0/SRPGROUPE-2021-12-31-fr.json,https://filings.xbrl.org/969500R79R79EPOYHA40/2021-12-31/ESEF/FR/0/SRPGROUPE-2021-12-31-fr.zip,0
969500R79R79EPOYHA40-2022-12-31-ESEF-FR-0,969500R79R79EPOYHA40,SRP GROUPE,FR,2022-12-31,2023-06-13 15:14:09.575177,https://filings.xbrl.org/969500R79R79EPOYHA40/2022-12-31/ESEF/FR/0/srpgroupe-2022-12-31-fr.json,https://filings.xbrl.org/969500R79R79EPOYHA40/2022-12-31/ESEF/FR/0/srpgroupe-2022-12-31-fr.zip,0
969500R79U6PXCL2FF46-2022-03-31-ESEF-FR-0,969500R79U6PXCL2FF46,MEDINCELL S.A.,FR,2022-03-31,2022-08-02 00:00:00,https://filings.xbrl.org/969500R79U6PXCL2FF46/2022-03-31/ESEF/FR/0/medincell-2022-03-31-fr.json,https://filings.xbrl.org/969500R79U6PXCL2FF46/2022-03-31/ESEF/FR/0/medincell-2022-03-31-fr.zip,0
969500R9ENNIN33POO20-2021-12-31-ESEF-FR-0,969500R9ENNIN33POO20,SECHE ENVIRONNEMENT,FR,2021-12-31,2022-03-23 00:00:00,https://filings.xbrl.org/969500R9ENNIN33POO20/2021-12-31/ESEF/FR/0/969500R9ENNIN33POO20-2021-12-31-fr.json,https://filings.xbrl.org/969500R9ENNIN33POO20/2021-12-31/ESEF/FR/0/969500R9ENNIN33POO20-2021-12-31-fr.zip,1
969500R9ENNIN33POO20-2022-12-31-ESEF-FR-0,969500R9ENNIN33POO20,SECHE ENVIRONNEMENT,FR,2022-12-31,2023-03-28 11:26:46.689022,https://filings.xbrl.org/969500R9ENNIN33POO20/2022-12-31/ESEF/FR/0/969500R9ENNIN33POO20-2022-12-31-fr.json,https://filings.xbrl.org/969500R9ENNIN33POO20/2022-12-31/ESEF/FR/0/969500R9ENNIN33POO20-2022-12-31-fr.zip,0
969500RWF4QUJY6HF161-2022-06-30-ESEF-FR-0,969500RWF4QUJY6HF161,SOC CENTRALE BOIS SCIERIES MANCHE,FR,2022-06-30,2022-11-17 00:00:00,https://filings.xbrl.org/969500RWF4QUJY6HF161/2022-06-30/ESEF/FR/0/SCBSM-2022-06-30-fr.json,https://filings.xbrl.org/969500RWF4QUJY6HF161/2022-06-30/ESEF/FR/0/SCBSM-2022-06-30-fr.zip,0
969500S7F4LVSHHUZB87-2022-12-31-ESEF-FR-0,969500S7F4LVSHHUZB87,FORSEE POWER SAS,FR,2022-12-31,2023-05-02 12:23:58.000945,https://filings.xbrl.org/969500S7F4LVSHHUZB87/2022-12-31/ESEF/FR/0/forseepower-2022-12-31-fr.json,https://filings.xbrl.org/969500S7F4LVSHHUZB87/2022-12-31/ESEF/FR/0/forseepower-2022-12-31-fr.zip,0
969500SARWF33OPQED48-2021-12-31-ESEF-FR-0,969500SARWF33OPQED48,INTERPARFUMS,FR,2021-12-31,2022-04-05 00:00:00,https://filings.xbrl.org/969500SARWF33OPQED48/2021-12-31/ESEF/FR/0/itp-2021-12-31AR.json,https://filings.xbrl.org/969500SARWF33OPQED48/2021-12-31/ESEF/FR/0/itp-2021-12-31AR.zip,0
969500SARWF33OPQED48-2022-12-31-ESEF-FR-0,969500SARWF33OPQED48,INTERPARFUMS,FR,2022-12-31,2023-04-04 21:52:12.729208,https://filings.xbrl.org/969500SARWF33OPQED48/2022-12-31/ESEF/FR/0/itp-2022-12-31-fr.json,https://filings.xbrl.org/969500SARWF33OPQED48/2022-12-31/ESEF/FR/0/itp-2022-12-31-fr.zip,0
969500SHQITWXSIS7N89-2020-12-31-ESEF-FR-0,969500SHQITWXSIS7N89,UNIBAIL-RODAMCO-WESTFIELD SE,FR,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/969500SHQITWXSIS7N89/2020-12-31/ESEF/FR/0/urwse-2020-12-31AR.json,https://filings.xbrl.org/969500SHQITWXSIS7N89/2020-12-31/ESEF/FR/0/urwse-2020-12-31AR.zip,0
969500SHQITWXSIS7N89-2021-12-31-ESEF-FR-0,969500SHQITWXSIS7N89,UNIBAIL-RODAMCO-WESTFIELD SE,FR,2021-12-31,2022-03-24 00:00:00,https://filings.xbrl.org/969500SHQITWXSIS7N89/2021-12-31/ESEF/FR/0/969500SHQITWXSIS7N89-2021-12-31-fr.json,https://filings.xbrl.org/969500SHQITWXSIS7N89/2021-12-31/ESEF/FR/0/969500SHQITWXSIS7N89-2021-12-31-fr.zip,0
969500SHQITWXSIS7N89-2022-12-31-ESEF-FR-0,969500SHQITWXSIS7N89,UNIBAIL-RODAMCO-WESTFIELD SE,FR,2022-12-31,2023-03-28 11:26:04.610161,https://filings.xbrl.org/969500SHQITWXSIS7N89/2022-12-31/ESEF/FR/0/969500SHQITWXSIS7N89-2022-12-31-en.json,https://filings.xbrl.org/969500SHQITWXSIS7N89/2022-12-31/ESEF/FR/0/969500SHQITWXSIS7N89-2022-12-31-en.zip,0
969500SJCEYK6O6RXV95-2021-12-31-ESEF-FR-0,969500SJCEYK6O6RXV95,ESI GROUP,FR,2021-12-31,2022-04-21 00:00:00,https://filings.xbrl.org/969500SJCEYK6O6RXV95/2021-12-31/ESEF/FR/0/esi-2021-12-31-fr.json,https://filings.xbrl.org/969500SJCEYK6O6RXV95/2021-12-31/ESEF/FR/0/esi-2021-12-31-fr.zip,0
